Epochs, Classification Accuracy, Training MSE
130,0.8746630727762803,0.24063513368644562
131,0.8706199460916442,0.2413267399510332
132,0.8706199460916442,0.24237461292350487
133,0.8706199460916442,0.23638127351779475
134,0.8746630727762803,0.2332604441628228
135,0.8706199460916442,0.23340385710175052
136,0.8692722371967655,0.23630850512912913
137,0.8773584905660378,0.23074115272942916
138,0.8706199460916442,0.22728777667552144
139,0.8692722371967655,0.22885686056414933
140,0.8787061994609164,0.2272873099338143
141,0.8787061994609164,0.22299093192293273
142,0.8692722371967655,0.22523714244553392
143,0.8692722371967655,0.22162966784998012
144,0.8787061994609164,0.220296274718392
145,0.8840970350404312,0.2174683635527353
146,0.8800539083557951,0.2153552276078783
147,0.876010781671159,0.21548200520109517
148,0.8827493261455526,0.21345937007229665
149,0.8773584905660378,0.2108224329104517
150,0.8787061994609164,0.2085758296324319
151,0.8921832884097035,0.20939113385623212
152,0.8867924528301887,0.20906298793619174
153,0.8827493261455526,0.20974683794847057
154,0.8881401617250674,0.2034039379728384
155,0.894878706199461,0.19801340946017731
156,0.8962264150943396,0.19930199956497888
157,0.9029649595687331,0.19700444628351882
158,0.8908355795148248,0.19687464925796921
159,0.9016172506738545,0.19141388251919422
160,0.9016172506738545,0.19113432539995245
161,0.8975741239892183,0.18680508515136535
162,0.8975741239892183,0.19035246010031667
163,0.9043126684636119,0.18246293485439383
164,0.9056603773584906,0.18365350327328298
165,0.9056603773584906,0.18403461859336148
166,0.9016172506738545,0.18408693359068626
167,0.9002695417789758,0.1846796851619862
168,0.8975741239892183,0.18050564565247
169,0.9123989218328841,0.17830900936890554
170,0.9029649595687331,0.1831727279888666
171,0.9070080862533693,0.1780580923676298
172,0.9002695417789758,0.1761951450780443
173,0.9070080862533693,0.1763919798979094
174,0.9070080862533693,0.17512902842670625
175,0.9056603773584906,0.1726208715422177
176,0.9150943396226415,0.16878399765457147
177,0.9002695417789758,0.1735491592892493
178,0.9056603773584906,0.1752633894228994
179,0.9056603773584906,0.17147839192741335
180,0.9137466307277629,0.16521953251076674
181,0.9056603773584906,0.17692226643309653
182,0.9123989218328841,0.1703307384753936
183,0.9016172506738545,0.17176742911018705
184,0.9070080862533693,0.16728389082221456
185,0.9150943396226415,0.16290586082675698
186,0.9164420485175202,0.1679562834860359
187,0.9150943396226415,0.16341718917550188
188,0.9137466307277629,0.1684591845151806
189,0.9137466307277629,0.16063424526768738
190,0.9191374663072777,0.15822759050707313
191,0.9137466307277629,0.15775898846059194
192,0.9177897574123989,0.16358934918681514
193,0.9245283018867925,0.15896385532836557
194,0.9083557951482479,0.16719775122607639
195,0.9164420485175202,0.1675605969560106
196,0.9191374663072777,0.15402505180049156
197,0.9137466307277629,0.15600917477989337
198,0.9191374663072777,0.14841007647871565
199,0.9272237196765498,0.14611968033303976
200,0.9231805929919138,0.15759475441582133
201,0.9204851752021563,0.14757282305442243
202,0.9245283018867925,0.1499564231717751
203,0.921832884097035,0.1474506460161775
204,0.9353099730458221,0.1391633245659291
205,0.9285714285714286,0.14381470035387287
206,0.931266846361186,0.1412241548291132
207,0.9299191374663073,0.1368397514141656
208,0.9299191374663073,0.14391394084262965
209,0.9245283018867925,0.13421073035764958
210,0.931266846361186,0.13397718230211664
211,0.9366576819407008,0.13299856013363717
212,0.931266846361186,0.13521702345270592
213,0.9326145552560647,0.1319334987625782
214,0.9326145552560647,0.13158903148227194
215,0.9191374663072777,0.13585380077981643
216,0.921832884097035,0.13603279791144424
217,0.9258760107816711,0.13533594843199556
218,0.9272237196765498,0.1345429302503837
219,0.9326145552560647,0.13537971530446
220,0.9272237196765498,0.13625095060473968
221,0.9326145552560647,0.13147685984946791
222,0.9285714285714286,0.13277271476559707
223,0.9231805929919138,0.1368383047928859
224,0.9272237196765498,0.12644065272547023
225,0.9339622641509434,0.13617823884639346
226,0.9339622641509434,0.12012723907679693
227,0.9380053908355795,0.12465743934492939
228,0.9366576819407008,0.12749507844248162
229,0.9353099730458221,0.12313467324556435
230,0.9353099730458221,0.12385790107616905
231,0.9299191374663073,0.1296175807122661
232,0.9380053908355795,0.12505491097636323
233,0.9339622641509434,0.1176309605372105
234,0.9339622641509434,0.12247826594770765
235,0.9339622641509434,0.12744478179099097
236,0.9366576819407008,0.1204642967909192
237,0.9366576819407008,0.1244943222200628
238,0.9380053908355795,0.11978229087588342
239,0.9339622641509434,0.12003781368144234
240,0.9191374663072777,0.14086150004327763
241,0.9326145552560647,0.1252692773547252
242,0.931266846361186,0.12292218826699595
243,0.9366576819407008,0.11645001761418079
244,0.9353099730458221,0.1187066139878055
245,0.9299191374663073,0.12546631102842432
246,0.9231805929919138,0.13083312877396233
247,0.9326145552560647,0.12828511102925147
248,0.9326145552560647,0.12233322815607124
249,0.9366576819407008,0.12407984746521412
250,0.9299191374663073,0.12520654828485545
251,0.9366576819407008,0.1198440237604034
252,0.9326145552560647,0.12340751322631865
253,0.9272237196765498,0.12412519977707123
254,0.9380053908355795,0.12901556376535045
255,0.9366576819407008,0.1289671436369399
256,0.9110512129380054,0.15014743460835314
257,0.9285714285714286,0.12977580453473336
258,0.9339622641509434,0.11721116530637404
259,0.931266846361186,0.1290086908289447
260,0.9380053908355795,0.11426333076449723
261,0.9353099730458221,0.11900176719341096
262,0.9285714285714286,0.13161930373572298
263,0.9353099730458221,0.11861932399200903
264,0.9366576819407008,0.11852215020755162
265,0.9285714285714286,0.1276082245700818
266,0.9366576819407008,0.11762077743950496
267,0.9272237196765498,0.12571646157004032
268,0.9285714285714286,0.1301611342413932
269,0.9339622641509434,0.1253051055007294
270,0.9366576819407008,0.11423242466745727
271,0.9326145552560647,0.11416303761539442
272,0.9420485175202157,0.10973937729414099
273,0.9460916442048517,0.10620491243987522
274,0.9339622641509434,0.11124246028856458
275,0.9380053908355795,0.11786502117848045
276,0.9420485175202157,0.10660494958408662
277,0.9366576819407008,0.11459833342803889
278,0.9380053908355795,0.1143619206591604
279,0.9407008086253369,0.1074780568391309
280,0.9353099730458221,0.1134326386462521
281,0.9407008086253369,0.11575770359866264
282,0.9407008086253369,0.11407999909588228
283,0.944743935309973,0.1089822854761367
284,0.9353099730458221,0.11825940597725958
285,0.9339622641509434,0.11548788786356592
286,0.9433962264150944,0.1023215430609139
287,0.9407008086253369,0.10810678894601171
288,0.9366576819407008,0.11045634988104695
289,0.9433962264150944,0.10719357110560152
290,0.9433962264150944,0.10941267516749398
291,0.944743935309973,0.10240260407393474
292,0.9366576819407008,0.10618843460810548
293,0.9420485175202157,0.1021743487339169
294,0.9407008086253369,0.10829952687377498
295,0.9460916442048517,0.09975505785004157
296,0.9407008086253369,0.10707371921016282
297,0.944743935309973,0.10528367008526446
298,0.9353099730458221,0.11335606416839375
299,0.9474393530997305,0.10160455978720306
300,0.9380053908355795,0.116316752853309
301,0.9380053908355795,0.11458550010910805
302,0.9393530997304582,0.11321873715113272
303,0.9474393530997305,0.10518444866151846
304,0.9380053908355795,0.11329316693491227
305,0.9407008086253369,0.11227456576379745
306,0.9433962264150944,0.101972071304646
307,0.9433962264150944,0.10481337480385065
308,0.9501347708894878,0.09880522524497348
309,0.9380053908355795,0.10615593824347713
310,0.9433962264150944,0.09914631178934756
311,0.9407008086253369,0.10083934146236152
312,0.9393530997304582,0.11034990540288918
313,0.944743935309973,0.0988094651812242
314,0.9366576819407008,0.11383095584641542
315,0.9420485175202157,0.1043031056754687
316,0.9393530997304582,0.108121118052765
317,0.9460916442048517,0.10046991409595256
318,0.9380053908355795,0.11123077806966586
319,0.944743935309973,0.09611625804271803
320,0.9433962264150944,0.10091261473887353
321,0.9258760107816711,0.11629504745577166
322,0.9501347708894878,0.09210272174232982
323,0.944743935309973,0.09721552382990392
324,0.9474393530997305,0.09794223875195224
325,0.9433962264150944,0.09635899889567856
326,0.9407008086253369,0.10446983668918304
327,0.9393530997304582,0.10199135292292491
328,0.9487870619946092,0.09104779805944985
329,0.9353099730458221,0.10693903175905235
330,0.9501347708894878,0.09181925876449541
331,0.9433962264150944,0.09815056961561075
332,0.9366576819407008,0.10597727206499845
333,0.9514824797843666,0.09031349551714943
334,0.9460916442048517,0.09035708026202922
335,0.9487870619946092,0.09360832051955292
336,0.9353099730458221,0.10252235348191568
337,0.9501347708894878,0.09107422133577218
338,0.944743935309973,0.09466414613039088
339,0.9433962264150944,0.09603691267898198
340,0.9339622641509434,0.1122487457240848
341,0.9528301886792453,0.08567191330905781
342,0.9420485175202157,0.09813433272861444
343,0.9433962264150944,0.10217321140046945
344,0.9474393530997305,0.09726570079889851
345,0.9501347708894878,0.09706780636474299
346,0.9272237196765498,0.1155799443674544
347,0.9407008086253369,0.09663678454756287
348,0.9407008086253369,0.10359319627646706
349,0.9353099730458221,0.10287272964248015
350,0.954177897574124,0.0885375574720784
351,0.944743935309973,0.09894238768462663
352,0.944743935309973,0.09664814591994807
353,0.9514824797843666,0.092400955320128
354,0.9487870619946092,0.0883156762842207
355,0.9474393530997305,0.09590352126609158
356,0.9555256064690026,0.08059490587459801
357,0.954177897574124,0.08434733445277841
358,0.9501347708894878,0.09375007315524049
359,0.9420485175202157,0.10068566626137922
360,0.9474393530997305,0.10144201851065973
361,0.9460916442048517,0.09470090425025554
362,0.9501347708894878,0.0903172079359222
363,0.9487870619946092,0.08981606772854506
364,0.9568733153638814,0.0859553053409171
365,0.9514824797843666,0.08683436697693722
366,0.9528301886792453,0.09127983458575029
367,0.954177897574124,0.08294518357186235
368,0.9528301886792453,0.08462390955219969
369,0.9501347708894878,0.08323795789874726
370,0.9487870619946092,0.09227870948087717
371,0.9582210242587601,0.07701971360915777
372,0.9528301886792453,0.08066576126402004
373,0.9568733153638814,0.08311808621286237
374,0.944743935309973,0.09412334789517338
375,0.9568733153638814,0.07972709358263354
376,0.9514824797843666,0.08870675398744095
377,0.9568733153638814,0.08236018644709885
378,0.9487870619946092,0.08992992821619228
379,0.9501347708894878,0.09441134459001482
380,0.9555256064690026,0.07971614056468998
381,0.9528301886792453,0.08291799078441278
382,0.9568733153638814,0.07926792449401465
383,0.9501347708894878,0.09134046982715165
384,0.9555256064690026,0.08325211444932619
385,0.9460916442048517,0.09435076617958212
386,0.9501347708894878,0.08999659975479667
387,0.9474393530997305,0.08787017596405759
388,0.9568733153638814,0.07921576062367615
389,0.9555256064690026,0.07687098632687524
390,0.9582210242587601,0.0786426724403903
391,0.954177897574124,0.08269651022373632
392,0.9487870619946092,0.09078325891674684
393,0.9501347708894878,0.08891530937456625
394,0.9555256064690026,0.08777744785626578
395,0.9582210242587601,0.08147503100429215
396,0.9514824797843666,0.08463124719425677
397,0.954177897574124,0.08232783089556596
398,0.9595687331536388,0.08338150268552713
399,0.9555256064690026,0.08639103629544921
400,0.954177897574124,0.08850383631318173
401,0.9528301886792453,0.08836734595028661
402,0.9582210242587601,0.08473432124880348
403,0.9568733153638814,0.08769880715528829
404,0.9595687331536388,0.072076191184159
405,0.9555256064690026,0.07873678324523167
406,0.9555256064690026,0.08100240334136304
407,0.9568733153638814,0.07492286960274418
408,0.9609164420485176,0.07165955470279477
409,0.9353099730458221,0.10830174330947724
410,0.9514824797843666,0.09552670418056534
411,0.9595687331536388,0.07187760703933666
412,0.9609164420485176,0.07636875899152254
413,0.9555256064690026,0.08578659660854754
414,0.9622641509433962,0.06907213131135806
415,0.954177897574124,0.0824998330741481
416,0.9555256064690026,0.07591198004204945
417,0.9582210242587601,0.07361123888564022
418,0.9622641509433962,0.07053651901419569
419,0.9582210242587601,0.07595582531166026
420,0.9555256064690026,0.07965231398021329
421,0.9582210242587601,0.07779590792556869
422,0.9568733153638814,0.07385415908182849
423,0.9609164420485176,0.07067663830341848
424,0.9568733153638814,0.0814661048415269
425,0.954177897574124,0.08086045658407263
426,0.9528301886792453,0.08907570141795337
427,0.9609164420485176,0.07470379443057774
428,0.9528301886792453,0.08611121483918395
429,0.9555256064690026,0.08025710178496594
430,0.954177897574124,0.07640728793287409
431,0.9487870619946092,0.09752052622083021
432,0.9555256064690026,0.08635463690252704
433,0.9609164420485176,0.07502250232779041
434,0.944743935309973,0.0959150189504505
435,0.954177897574124,0.08030004903530356
436,0.954177897574124,0.07927450966610713
437,0.9582210242587601,0.0689900431712064
438,0.9595687331536388,0.07391607375958702
439,0.9582210242587601,0.07219371576360013
440,0.9636118598382749,0.06569587367046768
441,0.954177897574124,0.07871653514376138
442,0.9595687331536388,0.0736362380951477
443,0.9636118598382749,0.06910365488483197
444,0.9582210242587601,0.07828337127322607
445,0.9636118598382749,0.06388369841735561
446,0.9514824797843666,0.08300948106391162
447,0.9649595687331537,0.06533221134547723
448,0.9622641509433962,0.06292113603770659
449,0.9501347708894878,0.08698953534241101
450,0.9407008086253369,0.09103286861153469
451,0.9555256064690026,0.08155200639122029
452,0.9501347708894878,0.08357774197236648
453,0.9609164420485176,0.07031816530778996
454,0.9636118598382749,0.06418404739597375
455,0.9636118598382749,0.06538246539576519
456,0.9663072776280324,0.0628400064365174
457,0.9649595687331537,0.06346800239985488
458,0.9649595687331537,0.0650848739679867
459,0.9636118598382749,0.0719709056260763
460,0.9609164420485176,0.06756741885669908
461,0.9582210242587601,0.07482121275580039
462,0.9663072776280324,0.06806737588451879
463,0.9663072776280324,0.06147856339703401
464,0.9622641509433962,0.06824677117813738
465,0.9609164420485176,0.0692477800080078
466,0.9663072776280324,0.060198508614304716
467,0.9663072776280324,0.060409315899876775
468,0.9636118598382749,0.06561718064228941
469,0.9555256064690026,0.08151242021280516
470,0.9528301886792453,0.08214145300130764
471,0.9622641509433962,0.06401850395931416
472,0.967654986522911,0.062088950119574084
473,0.9636118598382749,0.08075513430403575
474,0.9568733153638814,0.08069784228456356
475,0.9663072776280324,0.06117416563244637
476,0.9649595687331537,0.06566997432798613
477,0.9595687331536388,0.0723577014952998
478,0.9636118598382749,0.07120141641561678
479,0.9622641509433962,0.06778235327976749
480,0.9622641509433962,0.0668101323011033
481,0.9622641509433962,0.06146116341167301
482,0.954177897574124,0.08635802286993344
483,0.9622641509433962,0.06397925549820786
484,0.9649595687331537,0.06425272542826752
485,0.9622641509433962,0.0664168467735465
486,0.9595687331536388,0.07772226956621776
487,0.9636118598382749,0.06961714793110493
488,0.9582210242587601,0.07764864759916434
489,0.9649595687331537,0.060566864887613904
490,0.9663072776280324,0.06489357666021668
491,0.9663072776280324,0.05858001819997708
492,0.9582210242587601,0.07093232366269564
493,0.9703504043126685,0.05664034300066777
494,0.9609164420485176,0.06089805946069712
495,0.9649595687331537,0.06134965978824802
496,0.9663072776280324,0.06670790936174685
497,0.9609164420485176,0.06527141691810258
498,0.9514824797843666,0.08149951672412668
499,0.9636118598382749,0.06293107029064668
500,0.9609164420485176,0.06942132076396483
