Epochs, Classification Accuracy, Training MSE
198,0.4272237196765499,0.707683555902194
199,0.4272237196765499,0.7076087904527418
200,0.4339622641509434,0.7070213143399301
201,0.4272237196765499,0.7071628043605449
202,0.4272237196765499,0.7066910339322119
203,0.431266846361186,0.7066623120476944
204,0.4326145552560647,0.7063584951055399
205,0.44070080862533695,0.7064036346279025
206,0.4380053908355795,0.7061442402658887
207,0.4393530997304582,0.7060329219050006
208,0.4380053908355795,0.705898906878225
209,0.4366576819407008,0.7058367984946102
210,0.4339622641509434,0.705851296414059
211,0.4353099730458221,0.7059977808629497
212,0.4326145552560647,0.7063645341272299
213,0.4326145552560647,0.7065054132007772
214,0.431266846361186,0.7064299657773112
215,0.42183288409703507,0.7072278361821493
216,0.431266846361186,0.7075921223911716
217,0.4299191374663073,0.7077225203056562
218,0.42587601078167114,0.7077246412900228
219,0.42318059299191374,0.7077049659332513
220,0.431266846361186,0.7076103407669423
221,0.431266846361186,0.7073665325386452
222,0.431266846361186,0.7071760718119103
223,0.42857142857142855,0.7070317769337471
224,0.4299191374663073,0.7069392125914628
225,0.4299191374663073,0.7068697320768833
226,0.4326145552560647,0.7068138495774264
227,0.4339622641509434,0.7067615419196239
228,0.4353099730458221,0.7067225999334499
229,0.4366576819407008,0.7067129358653582
230,0.4366576819407008,0.7067147469490904
231,0.4366576819407008,0.7067074578539354
232,0.4366576819407008,0.7068248718262378
233,0.4380053908355795,0.7070824974842568
234,0.4326145552560647,0.7070514398385879
235,0.4326145552560647,0.7071361289320374
236,0.4339622641509434,0.7071366984931353
237,0.4339622641509434,0.7068169580646028
238,0.431266846361186,0.7067235798752171
239,0.4380053908355795,0.7068308332902242
240,0.4380053908355795,0.7058136683880457
241,0.44070080862533695,0.7047219255204624
242,0.444743935309973,0.7044968261573468
243,0.4474393530997305,0.704294351632167
244,0.4474393530997305,0.7044358788544456
245,0.444743935309973,0.7060285784572043
246,0.4353099730458221,0.7042804913447508
247,0.444743935309973,0.7047217305404797
248,0.44339622641509435,0.7059266367993111
249,0.44339622641509435,0.7047204483611362
250,0.44339622641509435,0.7037021341424344
251,0.4474393530997305,0.704393084232687
252,0.4420485175202156,0.7053827233690179
253,0.4420485175202156,0.704803837818538
254,0.4393530997304582,0.7044668517562562
255,0.4326145552560647,0.7049751573095555
256,0.4299191374663073,0.7047336785078625
257,0.4272237196765499,0.7045370003964861
258,0.42452830188679247,0.7045832000044269
259,0.42587601078167114,0.7046106798697536
260,0.42183288409703507,0.7052693699270102
261,0.42452830188679247,0.7050081779023761
262,0.42318059299191374,0.7050975310643387
263,0.42857142857142855,0.7048704132801794
264,0.4326145552560647,0.7045446235595431
265,0.431266846361186,0.7048122998611134
266,0.4299191374663073,0.7049192733647645
267,0.431266846361186,0.7042907298514705
268,0.42318059299191374,0.7048924803257897
269,0.4299191374663073,0.7042170819397081
270,0.4339622641509434,0.7039847799944464
271,0.4420485175202156,0.703358931014392
272,0.44339622641509435,0.7031986118664295
273,0.4420485175202156,0.7029576942281296
274,0.44339622641509435,0.7027289369572629
275,0.444743935309973,0.7025354556682236
276,0.44339622641509435,0.7023765406760567
277,0.44339622641509435,0.7022546745547235
278,0.4420485175202156,0.7021657926781254
279,0.4380053908355795,0.7021310287808112
280,0.4393530997304582,0.7021625875481563
281,0.4380053908355795,0.7021506238529974
282,0.4380053908355795,0.7017473280318327
283,0.4393530997304582,0.701859638375378
284,0.4393530997304582,0.7017904569904551
285,0.4393530997304582,0.7013024713172686
286,0.4393530997304582,0.7014013829935161
287,0.44070080862533695,0.7014241065244108
288,0.44070080862533695,0.7012331362723552
289,0.44070080862533695,0.7010009982596227
290,0.4420485175202156,0.7009227389153315
291,0.4393530997304582,0.7013436457910001
292,0.44070080862533695,0.7009811455193042
293,0.44339622641509435,0.7010426902830462
294,0.44339622641509435,0.70123917148837
295,0.44339622641509435,0.701038516222919
296,0.4393530997304582,0.700882590727416
297,0.4366576819407008,0.7016685025556484
298,0.4353099730458221,0.7020216741420777
299,0.4420485175202156,0.7019530103743402
300,0.44070080862533695,0.7020040798157732
301,0.4366576819407008,0.70188536319362
302,0.4393530997304582,0.7014659339359084
303,0.44070080862533695,0.7008040637311386
