Epochs, Classification Accuracy, Training MSE
124,0.7964959568733153,0.33977462123335445
125,0.8005390835579514,0.3374838070376699
126,0.8018867924528302,0.33521910240428066
127,0.807277628032345,0.333037392169864
128,0.8086253369272237,0.3309634283104681
129,0.8113207547169812,0.32898734778696404
130,0.816711590296496,0.3270723528586205
131,0.8221024258760108,0.3251793278462865
132,0.8261455525606469,0.323292851857958
133,0.8274932614555256,0.32141402433055716
134,0.8328840970350404,0.319539502539322
135,0.8369272237196765,0.31765901617365466
136,0.839622641509434,0.31576200239044944
137,0.8382749326145552,0.3138402047784883
138,0.839622641509434,0.31188792454049274
139,0.8436657681940701,0.3099081759743561
140,0.8450134770889488,0.30791749719548306
141,0.8477088948787062,0.30585513842961004
142,0.8504043126684636,0.30366704383352855
143,0.8557951482479784,0.30150075515034686
144,0.8571428571428571,0.2994224768292504
145,0.8584905660377359,0.29740482735964086
146,0.8598382749326146,0.2954195948406531
147,0.8598382749326146,0.2934518798412305
148,0.8571428571428571,0.29149166077086497
149,0.8544474393530997,0.28953450260508173
150,0.8544474393530997,0.28758244348829576
151,0.8544474393530997,0.28563230811267976
152,0.8530997304582211,0.28368002492515576
153,0.8530997304582211,0.28173052103704266
154,0.8571428571428571,0.27979685062739146
155,0.8584905660377359,0.2778934486700807
156,0.8598382749326146,0.27603131419823945
157,0.862533692722372,0.27421654710365656
158,0.8652291105121294,0.27245117060929047
159,0.8638814016172507,0.27073450297301616
160,0.8638814016172507,0.2690641713694594
161,0.8638814016172507,0.2674367666966049
162,0.8584905660377359,0.2658483844813101
163,0.8611859838274932,0.2642951593102987
164,0.8611859838274932,0.2627736202904584
165,0.8652291105121294,0.2612806294559083
166,0.866576819407008,0.25981300394632534
167,0.866576819407008,0.2583672323798927
168,0.866576819407008,0.2569395501580609
169,0.8652291105121294,0.2555263039446634
170,0.866576819407008,0.25412440590167434
171,0.8679245283018868,0.25273172175102626
172,0.8679245283018868,0.2513472830450298
173,0.8692722371967655,0.24997123822930328
174,0.8692722371967655,0.248604520249434
175,0.8692722371967655,0.24724833314269898
176,0.8706199460916442,0.2459036698092769
177,0.8706199460916442,0.2445710543362452
178,0.8733153638814016,0.24325055714554972
179,0.8773584905660378,0.24194198905011904
180,0.8787061994609164,0.24064513469979612
181,0.8800539083557951,0.2393599190665367
182,0.8800539083557951,0.2380864578485047
183,0.8787061994609164,0.23682499736097265
184,0.8800539083557951,0.23557579392726485
185,0.8800539083557951,0.23433900289892828
186,0.8800539083557951,0.23311462865571092
187,0.8814016172506739,0.2319025376806902
188,0.8800539083557951,0.230702491226111
189,0.8814016172506739,0.22951414648085555
190,0.8827493261455526,0.22833701242161775
191,0.8840970350404312,0.22717039853703286
192,0.8840970350404312,0.22601341012876872
193,0.8854447439353099,0.22486500121240005
194,0.8867924528301887,0.2237240404312929
195,0.8881401617250674,0.22258932678309398
196,0.8908355795148248,0.2214594788431977
197,0.8908355795148248,0.2203325656413408
198,0.8908355795148248,0.21920536014059658
199,0.8908355795148248,0.21807253334985144
200,0.8908355795148248,0.2169271781316259
201,0.8921832884097035,0.21576415507463229
202,0.8935309973045822,0.21458403568146042
203,0.8935309973045822,0.21339313108340005
204,0.8935309973045822,0.21219977250762112
205,0.8935309973045822,0.21100998759553416
206,0.8935309973045822,0.20982668567766036
207,0.8935309973045822,0.2086532881009341
208,0.8935309973045822,0.20749249717663693
209,0.894878706199461,0.20633772064273442
210,0.894878706199461,0.20518643842689724
211,0.8975741239892183,0.2040461223718848
212,0.898921832884097,0.20292063682721934
213,0.9002695417789758,0.2018103297470364
214,0.9016172506738545,0.20071490051913568
215,0.9029649595687331,0.19963393500975649
216,0.9043126684636119,0.19856690278650385
217,0.9043126684636119,0.19751312347740188
218,0.9070080862533693,0.19647178867878365
219,0.9083557951482479,0.19544208879475192
220,0.9070080862533693,0.19442342225615586
221,0.9070080862533693,0.19341558471000356
222,0.9070080862533693,0.19241883367362372
