Epochs, Classification Accuracy, Training MSE
105,0.7762803234501348,0.3372420488422117
106,0.77088948787062,0.3439925624810336
107,0.7776280323450134,0.3316700861330466
108,0.7911051212938005,0.32131555250904287
109,0.7951482479784366,0.31188252583950166
110,0.7803234501347709,0.3159358779283795
111,0.7735849056603774,0.32517901156857015
112,0.793800539083558,0.310312908674735
113,0.7951482479784366,0.30435324223119764
114,0.8126684636118598,0.2960667009203227
115,0.7978436657681941,0.30663015224371354
116,0.7762803234501348,0.3226056607350818
117,0.8045822102425876,0.29708796527521864
118,0.807277628032345,0.2907284484715291
119,0.8180592991913747,0.28569426344465637
120,0.8099730458221024,0.28508347291081804
121,0.8099730458221024,0.28938612089714405
122,0.8234501347708895,0.26571220205731455
123,0.7924528301886793,0.293158523201636
124,0.8247978436657682,0.2788638278151124
125,0.8355795148247979,0.26290764121182425
126,0.8261455525606469,0.2669192620652085
127,0.8261455525606469,0.26247539073429305
128,0.8355795148247979,0.2583760988162119
129,0.8355795148247979,0.2545745995816986
130,0.8355795148247979,0.24983151723005145
131,0.8477088948787062,0.2437483430533855
132,0.8369272237196765,0.24814811626606362
133,0.8477088948787062,0.23842769321285623
134,0.8274932614555256,0.26095432967529464
135,0.8194070080862533,0.2741248334944395
136,0.8382749326145552,0.2553243774062697
137,0.8423180592991913,0.2508261122431669
138,0.8355795148247979,0.24566239189335465
139,0.8328840970350404,0.24395767388084227
140,0.8247978436657682,0.25859708711855234
141,0.866576819407008,0.20484395974812503
142,0.8530997304582211,0.22490373499093633
143,0.8706199460916442,0.19976748720687623
144,0.8598382749326146,0.2125653832541052
145,0.8557951482479784,0.22123784645419373
146,0.8504043126684636,0.2273437568681969
147,0.8342318059299192,0.2517879109620629
148,0.8301886792452831,0.24576025321439193
149,0.871967654986523,0.20162273373506476
150,0.8706199460916442,0.2039536663771953
151,0.8544474393530997,0.21926729398805442
152,0.8490566037735849,0.22544061908713484
153,0.8706199460916442,0.19845106663037942
154,0.8544474393530997,0.22119243919060902
155,0.8557951482479784,0.2293063261229014
156,0.8598382749326146,0.20874342374669055
157,0.8733153638814016,0.19395784778898423
158,0.8611859838274932,0.2083390573715271
159,0.862533692722372,0.197569724198741
160,0.8908355795148248,0.17286248807211926
161,0.8692722371967655,0.19706028098405187
162,0.8504043126684636,0.23669380756341532
163,0.8288409703504043,0.25325031184538543
164,0.8827493261455526,0.19303834983260573
165,0.8746630727762803,0.18646269683163766
166,0.898921832884097,0.16037017595441075
167,0.8800539083557951,0.1811994358269164
168,0.866576819407008,0.2036779393416139
169,0.8962264150943396,0.1642722393015454
170,0.9002695417789758,0.1517536196478137
171,0.9043126684636119,0.15674770838161817
172,0.8975741239892183,0.1554272284695337
173,0.8800539083557951,0.18074638247821542
174,0.8301886792452831,0.24582012378043147
175,0.8975741239892183,0.16015392200238174
176,0.8827493261455526,0.17775013207021445
177,0.8921832884097035,0.16478826861569823
178,0.8881401617250674,0.1697008938456099
179,0.8800539083557951,0.1954730055054074
180,0.8679245283018868,0.20404951542691518
181,0.8450134770889488,0.23828139011511668
182,0.8369272237196765,0.24995397267447433
183,0.8908355795148248,0.18514565624745177
184,0.9070080862533693,0.15098235653890218
185,0.8975741239892183,0.14606410300699543
186,0.8867924528301887,0.170141557257594
187,0.8814016172506739,0.18472729457911274
188,0.8638814016172507,0.20110657786824565
189,0.9204851752021563,0.1317074533547322
190,0.8382749326145552,0.23643598211224617
191,0.8517520215633423,0.22639764327996292
192,0.8773584905660378,0.18597752393590292
193,0.8463611859838275,0.21931718961334168
194,0.8652291105121294,0.19348679137006938
195,0.8692722371967655,0.21652715255353225
196,0.8584905660377359,0.2178349519299852
197,0.862533692722372,0.2031990367780122
198,0.8382749326145552,0.2370644351582998
199,0.8827493261455526,0.17416453547514638
200,0.8611859838274932,0.21522798527680964
201,0.8854447439353099,0.18458447575479836
202,0.8908355795148248,0.16193680733699264
203,0.8827493261455526,0.183641637294886
204,0.8840970350404312,0.17323519419033756
205,0.8908355795148248,0.16697414214820444
206,0.898921832884097,0.15530135122706615
207,0.9326145552560647,0.11694277548583687
208,0.8840970350404312,0.1729985353836319
209,0.8315363881401617,0.245254316950959
210,0.8355795148247979,0.23541212479027232
211,0.898921832884097,0.1614818367890576
212,0.9123989218328841,0.13884032055654238
213,0.9016172506738545,0.15395080725595514
214,0.9097035040431267,0.14320193724031027
215,0.9191374663072777,0.12497876286187234
216,0.9164420485175202,0.12816977733677692
217,0.8382749326145552,0.24136984995449165
218,0.8706199460916442,0.19123613768072506
219,0.889487870619946,0.16345887900591788
220,0.9177897574123989,0.1296878766120793
221,0.9231805929919138,0.12434652767994953
222,0.9177897574123989,0.1309326312546356
223,0.8733153638814016,0.19045069802682163
224,0.9056603773584906,0.15374341273641914
225,0.9245283018867925,0.12505201414741077
226,0.9070080862533693,0.13112020755017467
227,0.8800539083557951,0.17725817914953865
228,0.876010781671159,0.1915658944946815
229,0.8840970350404312,0.17485890221661163
230,0.8490566037735849,0.21446809854732457
231,0.889487870619946,0.17176415763472436
232,0.8854447439353099,0.1753054931339991
233,0.9123989218328841,0.13870084885075318
234,0.9029649595687331,0.1555778003476532
235,0.9056603773584906,0.14653678438360593
236,0.8126684636118598,0.28353279907307066
237,0.8207547169811321,0.2629450102363957
238,0.8423180592991913,0.22632489516714982
239,0.8692722371967655,0.19333001513305156
240,0.8881401617250674,0.1702195682330881
241,0.8908355795148248,0.16305518358431167
242,0.9029649595687331,0.14538557767598148
243,0.9123989218328841,0.1320332307586455
244,0.876010781671159,0.1753232734745081
245,0.9191374663072777,0.12496860924579345
246,0.9137466307277629,0.12845455474186707
247,0.9150943396226415,0.13438051714195137
248,0.8881401617250674,0.17370694137063292
249,0.8935309973045822,0.1703526654663254
250,0.8867924528301887,0.16697533848426127
251,0.9070080862533693,0.13732276888121162
252,0.9070080862533693,0.1468831504895385
253,0.9056603773584906,0.14299814646806847
254,0.9002695417789758,0.14972186154079925
255,0.9043126684636119,0.15330509616703583
256,0.8679245283018868,0.2030556702744601
257,0.9070080862533693,0.14996142605369311
258,0.862533692722372,0.20231130308482545
259,0.8787061994609164,0.1778512003134171
260,0.8854447439353099,0.17015250481829033
261,0.8975741239892183,0.14514938093734223
262,0.8827493261455526,0.181666711730798
263,0.9191374663072777,0.11751807072121369
264,0.8975741239892183,0.14805653673975533
265,0.8921832884097035,0.16526856184449223
266,0.9150943396226415,0.13228921658566115
267,0.9245283018867925,0.11191060613168108
268,0.9285714285714286,0.11339100492165986
269,0.9070080862533693,0.1417493868151444
270,0.9016172506738545,0.14376153436539557
271,0.9002695417789758,0.14805235986148307
272,0.9191374663072777,0.11997787852050304
273,0.9070080862533693,0.14524862017878293
274,0.9056603773584906,0.13772189424368256
275,0.9137466307277629,0.14176330626769393
276,0.9204851752021563,0.11741553378440438
277,0.9137466307277629,0.1314178339404719
278,0.9150943396226415,0.12299035924434558
279,0.9204851752021563,0.11991003087522333
280,0.9043126684636119,0.15080843616456893
281,0.8867924528301887,0.17702399186659967
282,0.8921832884097035,0.15984263366557871
283,0.8881401617250674,0.1597329139611401
284,0.9258760107816711,0.1057646839155869
285,0.9083557951482479,0.13932686232579067
286,0.9070080862533693,0.1327198020960636
287,0.9137466307277629,0.13517892511101984
288,0.9272237196765498,0.10727352018006649
289,0.9272237196765498,0.11878584352412147
290,0.8908355795148248,0.16246679888415258
291,0.8881401617250674,0.16948905569966183
292,0.9029649595687331,0.14801519495729068
293,0.8840970350404312,0.17489085385639958
294,0.8584905660377359,0.20848514586821632
295,0.9204851752021563,0.12480251405042131
296,0.9177897574123989,0.11986627226852774
297,0.8436657681940701,0.22705978724931689
298,0.9191374663072777,0.13083094858009237
299,0.9299191374663073,0.09644607888471018
300,0.9231805929919138,0.12670493931019433
301,0.9016172506738545,0.1408023494109846
302,0.9164420485175202,0.13309130745143025
303,0.9514824797843666,0.07817814299919523
304,0.9393530997304582,0.09159448457481557
305,0.9487870619946092,0.08427771748252448
306,0.9407008086253369,0.08840904016421011
307,0.9636118598382749,0.06053916127190994
308,0.954177897574124,0.06373000858426973
309,0.9487870619946092,0.08284052962909631
310,0.9056603773584906,0.13645586716965283
311,0.9420485175202157,0.08576729873016369
312,0.9137466307277629,0.11553869072688647
313,0.9123989218328841,0.13293602241929423
314,0.9299191374663073,0.10223324992684892
315,0.9487870619946092,0.07719439422093324
316,0.9433962264150944,0.08078915225291038
317,0.9420485175202157,0.08439235970698418
318,0.9353099730458221,0.09913888161856034
319,0.9366576819407008,0.10011505226466466
320,0.9487870619946092,0.0896044682681063
321,0.9460916442048517,0.08160844516621228
322,0.9366576819407008,0.09432582113386265
323,0.9245283018867925,0.10860627527597781
324,0.9299191374663073,0.10475851740552397
325,0.9056603773584906,0.14728176282167746
326,0.9528301886792453,0.07377106268068229
327,0.8881401617250674,0.16080286042873415
328,0.8921832884097035,0.1755576760676273
329,0.9272237196765498,0.12315261961324736
330,0.8908355795148248,0.15957379447240744
331,0.9164420485175202,0.12251795770811304
332,0.9110512129380054,0.13089927293994552
333,0.9299191374663073,0.10323078107699038
334,0.9137466307277629,0.12827636050201335
335,0.9083557951482479,0.12313582528606633
336,0.9407008086253369,0.08793891006901162
337,0.9285714285714286,0.10656641406819015
338,0.954177897574124,0.07283582065767827
339,0.9366576819407008,0.09081875505145691
340,0.8975741239892183,0.15001129917132822
341,0.894878706199461,0.15128517079899162
342,0.9083557951482479,0.1255641901111409
343,0.9177897574123989,0.1249294493322061
344,0.9393530997304582,0.09453634860353254
345,0.9285714285714286,0.10635914449153697
346,0.9177897574123989,0.12555175223256715
347,0.9433962264150944,0.08976312434426875
348,0.9514824797843666,0.06996529900922639
349,0.9191374663072777,0.1253745678980545
350,0.9353099730458221,0.09734732443956401
351,0.9245283018867925,0.11717024088016394
352,0.8962264150943396,0.13778743270870103
353,0.9258760107816711,0.10973658292691453
354,0.931266846361186,0.09734655471784451
355,0.9487870619946092,0.08528593201334629
356,0.9622641509433962,0.05267260429511079
357,0.9366576819407008,0.08307390153374374
358,0.9380053908355795,0.09308418880085569
359,0.9568733153638814,0.06392866137680663
360,0.9258760107816711,0.10180359665884119
361,0.8854447439353099,0.18256869430456804
362,0.9258760107816711,0.1188018909343141
363,0.9245283018867925,0.11457434507929273
364,0.9272237196765498,0.10609029600394944
365,0.9393530997304582,0.09118572897494208
366,0.9137466307277629,0.12980275916435965
367,0.9326145552560647,0.09827552733609607
368,0.9555256064690026,0.06516236438092537
369,0.931266846361186,0.09081366853980881
370,0.9393530997304582,0.08638326607133458
371,0.9487870619946092,0.08010421029147388
372,0.9258760107816711,0.10725673332494157
373,0.9555256064690026,0.06871253806086826
374,0.9326145552560647,0.0973482362446519
375,0.9595687331536388,0.06294712653305447
376,0.9501347708894878,0.07208431245559943
377,0.9353099730458221,0.08536025932699536
378,0.9083557951482479,0.1335448245106004
379,0.9366576819407008,0.10098678607496345
380,0.967654986522911,0.04760083752181661
381,0.9487870619946092,0.07614342498081465
382,0.931266846361186,0.10033993346293756
383,0.9285714285714286,0.11460137675770703
384,0.9366576819407008,0.09800249525754749
385,0.9326145552560647,0.10642155552987183
386,0.9353099730458221,0.10119923282724275
387,0.9407008086253369,0.0920654160971074
388,0.9703504043126685,0.04738371476851584
389,0.9595687331536388,0.05530160333688923
390,0.9433962264150944,0.07863383364093489
391,0.9487870619946092,0.07633145534399065
392,0.9433962264150944,0.08725733018392395
393,0.9568733153638814,0.06135022865277182
394,0.967654986522911,0.048702140334777363
395,0.954177897574124,0.06541186718416321
396,0.9407008086253369,0.09314856539400045
397,0.9595687331536388,0.060689217234316264
398,0.9460916442048517,0.07570909843291125
399,0.9245283018867925,0.12276913435953526
400,0.9582210242587601,0.06992377436830954
401,0.9663072776280324,0.051394572516758184
402,0.9649595687331537,0.04775668388205186
403,0.9582210242587601,0.05731896960312324
404,0.9285714285714286,0.10763313363427741
405,0.9123989218328841,0.12521839622553252
406,0.9366576819407008,0.10044728538044934
407,0.9070080862533693,0.14188210721435424
408,0.9487870619946092,0.07874335801774146
409,0.9514824797843666,0.06907502368832213
410,0.9663072776280324,0.04607193426359517
411,0.9514824797843666,0.06742620628607957
412,0.9582210242587601,0.054004940031828035
413,0.9595687331536388,0.048057635255619215
414,0.9474393530997305,0.07037190256796101
415,0.9366576819407008,0.09674072887765091
416,0.9002695417789758,0.155410617114658
417,0.8854447439353099,0.17057256449611707
418,0.9420485175202157,0.08641632954697398
419,0.9339622641509434,0.09525737163348147
420,0.9609164420485176,0.05595649439245327
421,0.898921832884097,0.1524650168692143
422,0.921832884097035,0.11370515940839593
423,0.8773584905660378,0.16965199119055654
424,0.9097035040431267,0.12780859862325258
425,0.9070080862533693,0.1431591770757833
426,0.9407008086253369,0.0943157239166711
427,0.9568733153638814,0.0655061893584627
428,0.921832884097035,0.11867700562524032
429,0.9123989218328841,0.12362650478828591
430,0.931266846361186,0.10285803668731354
431,0.9326145552560647,0.09526186988065219
432,0.9043126684636119,0.13558035531882479
433,0.931266846361186,0.10349059157374908
434,0.944743935309973,0.09734805298654914
435,0.9164420485175202,0.13848282166334558
436,0.8975741239892183,0.1506737823054902
437,0.944743935309973,0.08239143096425827
438,0.8773584905660378,0.18459539603216968
439,0.9353099730458221,0.09831770425924707
440,0.9272237196765498,0.10646208753764352
441,0.9663072776280324,0.0507398377408304
442,0.9433962264150944,0.09068155771787544
443,0.9514824797843666,0.0799256026035075
444,0.9595687331536388,0.061289160832551585
445,0.9285714285714286,0.09651127518477627
446,0.9568733153638814,0.06088857694698687
447,0.9460916442048517,0.07588510091640702
448,0.9609164420485176,0.05737825897467764
449,0.9097035040431267,0.12753018975361666
450,0.9123989218328841,0.12855871039662742
451,0.9433962264150944,0.07378619127943704
452,0.9649595687331537,0.05177471283821876
453,0.967654986522911,0.04843966997582384
454,0.9407008086253369,0.08570414449401136
455,0.931266846361186,0.0962915365942435
456,0.9460916442048517,0.0794578126592087
457,0.9528301886792453,0.07219433469171699
458,0.9285714285714286,0.09651845865770893
459,0.9460916442048517,0.07469873210052337
460,0.9433962264150944,0.08094774617210908
461,0.9164420485175202,0.13263764217195545
462,0.9528301886792453,0.07066798579273074
463,0.967654986522911,0.046350701042262896
464,0.954177897574124,0.06979042640311016
465,0.9582210242587601,0.06218808523694777
466,0.9649595687331537,0.04773066226895286
467,0.9609164420485176,0.05508971131773124
468,0.9029649595687331,0.14559953519463614
469,0.862533692722372,0.2014428411111719
470,0.8409703504043127,0.23080283635837692
471,0.8517520215633423,0.22406788835675734
472,0.9043126684636119,0.13839500234697216
473,0.9380053908355795,0.09530943323782382
474,0.9258760107816711,0.10688070344108916
475,0.9487870619946092,0.07523597213412385
476,0.9380053908355795,0.09500649203226845
477,0.9285714285714286,0.10680875561430334
478,0.8962264150943396,0.15066557636566255
479,0.9339622641509434,0.09828849562262804
480,0.9366576819407008,0.09052964646489103
481,0.9272237196765498,0.10716263042504659
482,0.8975741239892183,0.1419784372878976
483,0.9568733153638814,0.0697507270110406
484,0.9070080862533693,0.13505502938244224
485,0.954177897574124,0.06795987399540893
486,0.9123989218328841,0.12918151642758008
487,0.9595687331536388,0.05536813009430918
488,0.9716981132075472,0.03789204992184778
489,0.9285714285714286,0.09806666271312063
490,0.9433962264150944,0.08221997265326689
491,0.9326145552560647,0.09602424669589602
492,0.9353099730458221,0.09135474159052223
493,0.9353099730458221,0.0982217677593159
494,0.9568733153638814,0.061663329501597815
495,0.9514824797843666,0.0740107871844315
496,0.9514824797843666,0.06783186967905723
497,0.9407008086253369,0.07361992672081522
498,0.9716981132075472,0.040261183523549016
499,0.9716981132075472,0.03686233242005092
500,0.9730458221024259,0.03230739603154328
