
Dataset name: data/vowel.arff
Number of instances: 990
Number of attributes: 14
Learning algorithm: neuralnet
Evaluation method: random

Calculating accuracy on a random hold-out set...
Percentage used for training: 0.75
Percentage used for testing: 0.25
input, hidden, hidden layers, output
13,2,2,11
Epochs, Training MSE, Validation Classification Accuracy
136,0.7770311006438206,0.25806451612903225
137,0.7775405411787006,0.25806451612903225
138,0.7763129159142653,0.2661290322580645
139,0.7763727493461112,0.25806451612903225
140,0.7750806106944588,0.2661290322580645
141,0.7754998121191841,0.2661290322580645
142,0.7778837919466435,0.2620967741935484
143,0.7764789074526635,0.2540322580645161
144,0.78095965280006,0.31451612903225806
145,0.7759424798940566,0.2661290322580645
146,0.7757273308129895,0.2661290322580645
147,0.7749700685921358,0.2661290322580645
148,0.7794374877153699,0.25806451612903225
149,0.7778662074784745,0.3225806451612903
150,0.7842794785536406,0.25806451612903225
151,0.7819109325114691,0.31048387096774194
152,0.7765267610009159,0.2862903225806452
153,0.7795550429256441,0.3064516129032258
154,0.776344277610968,0.2862903225806452
155,0.7777743756567214,0.3346774193548387
156,0.7768781345447128,0.28225806451612906
157,0.7748573656936357,0.29435483870967744
158,0.7805460838854378,0.33064516129032256
159,0.7794082483404036,0.3064516129032258
160,0.775820934459842,0.29838709677419356
161,0.7758387442890606,0.2903225806451613
162,0.7745652841215099,0.31451612903225806
163,0.774357494806712,0.3064516129032258
164,0.7762757719549583,0.3024193548387097
165,0.7754853045831687,0.31048387096774194
166,0.7755524766687587,0.3346774193548387
167,0.7760788766320552,0.33064516129032256
168,0.774830069899989,0.31048387096774194
169,0.7758210877523011,0.33064516129032256
170,0.7763804448782249,0.3064516129032258
171,0.7753178266561588,0.3024193548387097
172,0.8016955160212861,0.29435483870967744
173,0.7767544231391633,0.3064516129032258
174,0.7756828271032092,0.29838709677419356
175,0.7759034348859983,0.3064516129032258
176,0.7731949186124704,0.3024193548387097
177,0.7743658759530654,0.29838709677419356
178,0.7749543899728277,0.3024193548387097
179,0.7770066339210213,0.3346774193548387
180,0.7760931128139044,0.29435483870967744
181,0.7721773697844667,0.29435483870967744
182,0.7753583704007528,0.3225806451612903
183,0.7738775749783589,0.31048387096774194
184,0.7745168641299613,0.3064516129032258
185,0.7784864394691436,0.34274193548387094
186,0.7729535418067635,0.29435483870967744
187,0.7780065654851787,0.3185483870967742
188,0.7779670319950627,0.2782258064516129
189,0.7764649910957307,0.3346774193548387
190,0.785318538317235,0.2540322580645161
191,0.7760656908757215,0.31048387096774194
192,0.781454258767344,0.3064516129032258
193,0.7763026602075586,0.3346774193548387
194,0.7728513766969759,0.2540322580645161
195,0.7715441395298348,0.22983870967741934
196,0.7766948165521722,0.23387096774193547
197,0.7760447233300839,0.3225806451612903
198,0.7708738947165795,0.22580645161290322
199,0.7695254660267797,0.21774193548387097
200,0.7701278955803427,0.20967741935483872
201,0.7706455410166344,0.2217741935483871
202,0.77038795438999,0.22983870967741934
203,0.7774305978448464,0.29838709677419356
204,0.7710165759198284,0.2217741935483871
205,0.7749361771020595,0.21370967741935484
206,0.778241989562394,0.24596774193548387
207,0.8020659892802751,0.29838709677419356
208,0.771103094185742,0.2217741935483871
209,0.7703541293142928,0.2217741935483871
210,0.7693918908136764,0.2217741935483871
211,0.7688907353027822,0.21370967741935484
212,0.7700900234168949,0.21370967741935484
213,0.7749916133973865,0.2620967741935484
214,0.7684019660688687,0.22580645161290322
215,0.7697174671238193,0.22580645161290322
216,0.7852928489591162,0.22580645161290322
217,0.7827023849066058,0.25806451612903225
218,0.7843977608995326,0.27419354838709675
219,0.7716734987771966,0.21774193548387097
220,0.771152963330198,0.2217741935483871
221,0.7719488025683984,0.2056451612903226
222,0.7785357250782748,0.24596774193548387
223,0.7915133992231962,0.2217741935483871
224,0.7714103227830006,0.2701612903225806
225,0.769665851132434,0.22580645161290322
226,0.7701684202706192,0.25806451612903225
227,0.7688495799473317,0.22580645161290322
228,0.7705566367450931,0.22580645161290322
229,0.7713668685954874,0.2217741935483871
230,0.7787097673073134,0.23387096774193547
231,0.7863147710318622,0.2620967741935484
232,0.7866687917580564,0.22580645161290322
233,0.825372661170272,0.2620967741935484
234,0.8001225760682192,0.28225806451612906
235,0.7774549556306882,0.2903225806451613
236,0.7749618993243078,0.3185483870967742
237,0.7808589168504451,0.24193548387096775
238,0.8014214659786777,0.2620967741935484
239,0.7724023898934872,0.2217741935483871
240,0.770110035204956,0.22580645161290322
241,0.7690853506687196,0.23387096774193547
242,0.7687773738061912,0.2217741935483871
243,0.7683595468318828,0.22580645161290322
244,0.7684490552624171,0.2217741935483871
245,0.7803334434045482,0.22983870967741934
246,0.773872136592925,0.22580645161290322
247,0.7701105195282928,0.21370967741935484
248,0.7695646921443869,0.21774193548387097
249,0.7681477736806455,0.21370967741935484
250,0.7678411196333607,0.21370967741935484
251,0.7689477336139882,0.20967741935483872
252,0.7675147087627554,0.21370967741935484
253,0.7785005610895043,0.22983870967741934
254,0.7774593486256928,0.23387096774193547
255,0.7685920861721321,0.2217741935483871
256,0.778817540610438,0.2701612903225806
257,0.7684017488235874,0.21774193548387097
258,0.7690755839370453,0.22580645161290322
259,0.7693973286889736,0.21774193548387097
260,0.76750926745717,0.21774193548387097
261,0.7684605253818569,0.21370967741935484
262,0.7711227403624809,0.25
263,0.7681496775235162,0.20967741935483872
264,0.7679855610658265,0.21370967741935484
265,0.7711577587514098,0.2056451612903226
266,0.7681366516250866,0.2056451612903226
267,0.771246289056917,0.22580645161290322
268,0.7723643913676017,0.20967741935483872
269,0.7726293168476982,0.2217741935483871
270,0.7701403153428066,0.2056451612903226
271,0.7716734794087258,0.20967741935483872
272,0.780122183210787,0.25806451612903225
273,0.7818761028324622,0.2540322580645161
274,0.7698325371336168,0.20967741935483872
275,0.7714757705190598,0.21774193548387097
276,0.7676668964219338,0.21370967741935484
277,0.7668847306367644,0.21774193548387097
278,0.7673699314159415,0.21370967741935484
279,0.7715389281229666,0.20967741935483872
280,0.7734791320007173,0.2701612903225806
281,0.7676463938663075,0.21370967741935484
282,0.7704633920110566,0.20967741935483872
283,0.7791687944470567,0.22983870967741934
284,0.7670979899135084,0.2217741935483871
285,0.7690981053168676,0.22580645161290322
286,0.7665786331679459,0.22580645161290322
287,0.7764055870702715,0.23387096774193547
288,0.7780631347563154,0.27419354838709675
289,0.7686177524182677,0.21370967741935484
290,0.7678467869625017,0.21774193548387097
291,0.7753993146750833,0.23790322580645162
292,0.7714587066268959,0.21370967741935484
293,0.7698279786991291,0.20161290322580644
294,0.7700422854032403,0.21370967741935484
295,0.7675785119759931,0.20161290322580644
296,0.7671426775393309,0.20967741935483872
297,0.7687392320152417,0.21774193548387097
298,0.772179998400513,0.2701612903225806
299,0.7720418601683453,0.22983870967741934
300,0.777925135881573,0.2701612903225806
301,0.7711001445356704,0.23387096774193547
302,0.7730607454803721,0.22983870967741934
303,0.7687039740182122,0.22580645161290322
304,0.7675361395512078,0.22983870967741934
305,0.7674543972593826,0.2217741935483871
306,0.7692830994567059,0.21370967741935484
307,0.7727257890936203,0.22983870967741934
308,0.7741038417797179,0.20967741935483872
309,0.7747713177368611,0.21370967741935484
