
Dataset name: data/vowel.arff
Number of instances: 990
Number of attributes: 14
Learning algorithm: neuralnet
Evaluation method: random

Calculating accuracy on a random hold-out set...
Percentage used for training: 0.75
Percentage used for testing: 0.25
input, hidden, hidden layers, output
13,64,1,11
Epochs, Training MSE, Validation Classification Accuracy
1,0.9287088834837883,0.06451612903225806
2,0.9099603919239833,0.14516129032258066
3,0.8713775442622496,0.14112903225806453
4,0.8294406730835959,0.1693548387096774
5,0.8095656680072943,0.22580645161290322
6,0.7906627079432333,0.2862903225806452
7,0.7712189414846051,0.3185483870967742
8,0.753288989626558,0.3467741935483871
9,0.7374975101814896,0.3548387096774194
10,0.7234871056853347,0.375
11,0.7108874317012068,0.3870967741935484
12,0.6993910884461443,0.3951612903225806
13,0.6886374390209726,0.42338709677419356
14,0.6782735562818342,0.43548387096774194
15,0.6679529021413615,0.45564516129032256
16,0.6575352465156186,0.5040322580645161
17,0.6470203497612411,0.5241935483870968
18,0.6363960351188354,0.5282258064516129
19,0.6257122974158116,0.5362903225806451
20,0.6150444578230305,0.5483870967741935
21,0.6044717478955572,0.5604838709677419
22,0.5940523376313696,0.5564516129032258
23,0.5838199929543972,0.5564516129032258
24,0.5737941525643308,0.5645161290322581
25,0.5639875999184496,0.5604838709677419
26,0.5544151343837297,0.5725806451612904
27,0.5451012519164848,0.5766129032258065
28,0.5360792306682637,0.5806451612903226
29,0.5273790476803246,0.5806451612903226
30,0.5190054823275797,0.5887096774193549
31,0.5109323239407164,0.592741935483871
32,0.5031159161059593,0.6008064516129032
33,0.49551087479857625,0.6048387096774194
34,0.48808157067794633,0.6048387096774194
35,0.4808155655829544,0.5967741935483871
36,0.47373877958781335,0.5967741935483871
37,0.4668907084317137,0.5967741935483871
38,0.4602828358560638,0.6008064516129032
39,0.45390992983124123,0.6008064516129032
40,0.4477673864202108,0.6048387096774194
41,0.44183106135385586,0.6088709677419355
42,0.4360261799171053,0.6048387096774194
43,0.43021625196973756,0.6048387096774194
44,0.4243631928137815,0.6088709677419355
45,0.41869742352184663,0.6209677419354839
46,0.41332979474114495,0.6290322580645161
47,0.40820534461120894,0.6370967741935484
48,0.4032112428200096,0.6451612903225806
49,0.3983710403521971,0.6532258064516129
50,0.39369560642713325,0.6491935483870968
51,0.38917731238032494,0.6451612903225806
52,0.384808047181005,0.6491935483870968
53,0.3805076118580561,0.6451612903225806
54,0.37621141096013544,0.6411290322580645
55,0.3718801836598785,0.6370967741935484
56,0.36751728928728694,0.6411290322580645
57,0.3631734891801293,0.6451612903225806
58,0.35894227559925873,0.6451612903225806
59,0.3548368703001019,0.6451612903225806
60,0.35082946667442055,0.6451612903225806
61,0.3469232244339328,0.6451612903225806
62,0.3431346426117113,0.6451612903225806
63,0.33949372779588555,0.6491935483870968
64,0.3360803152524912,0.6491935483870968
65,0.3325768384690934,0.6532258064516129
66,0.32852647765704357,0.6491935483870968
67,0.324164790361687,0.6532258064516129
68,0.3196095534425526,0.6653225806451613
69,0.31515274463005033,0.6653225806451613
70,0.31118958801232494,0.6693548387096774
71,0.30769538558282994,0.6693548387096774
72,0.30434606496500216,0.6733870967741935
73,0.30051527089507857,0.6814516129032258
74,0.2972274375175729,0.6814516129032258
75,0.2940279718811063,0.6854838709677419
76,0.2904643989783827,0.6854838709677419
77,0.2870871111480233,0.7056451612903226
78,0.28359341423176204,0.7096774193548387
79,0.2799583081496902,0.7096774193548387
80,0.27669483968014186,0.7096774193548387
81,0.27326453474611584,0.7096774193548387
82,0.2700626473153387,0.7137096774193549
83,0.26726250950174973,0.717741935483871
84,0.2645828726889775,0.7137096774193549
85,0.2620747238154086,0.7096774193548387
86,0.2598337086272719,0.7096774193548387
87,0.25766034260468396,0.7096774193548387
88,0.2548051498157306,0.7056451612903226
89,0.2520151877818489,0.717741935483871
90,0.24895528608156617,0.717741935483871
91,0.2462384044518652,0.717741935483871
92,0.24276666622297538,0.7258064516129032
93,0.2396240640447838,0.7217741935483871
94,0.23712150839971574,0.717741935483871
95,0.232919580449947,0.717741935483871
96,0.2318970705530341,0.7258064516129032
97,0.22812857560123806,0.717741935483871
98,0.22558910311863936,0.7258064516129032
99,0.22292045860739196,0.7217741935483871
100,0.22046413968906692,0.7217741935483871
101,0.21829744160104228,0.7258064516129032
102,0.21624031002452412,0.7298387096774194
103,0.21396488307883527,0.7217741935483871
104,0.2136996461117418,0.7217741935483871
105,0.20984844803904343,0.717741935483871
106,0.20821677797701568,0.717741935483871
107,0.20620584667996117,0.717741935483871
108,0.2031533050439477,0.717741935483871
109,0.20135115965939185,0.7096774193548387
110,0.20015782614188077,0.7137096774193549
111,0.1990017510902235,0.7217741935483871
112,0.19885189735096417,0.7379032258064516
113,0.19953488905934502,0.7459677419354839
114,0.19752478617502647,0.7459677419354839
115,0.19641211626623936,0.7338709677419355
116,0.19822685747084393,0.7540322580645161
117,0.19313807373390085,0.7580645161290323
118,0.19020466215146162,0.7580645161290323
119,0.18754393753635812,0.7419354838709677
120,0.18618640211365392,0.7419354838709677
121,0.18516938867019778,0.7338709677419355
122,0.18663156487304589,0.7459677419354839
123,0.1841811093646105,0.7338709677419355
124,0.18118244324304011,0.7540322580645161
125,0.18201404386302225,0.75
126,0.18002728148358796,0.7620967741935484
127,0.1776233280776584,0.7620967741935484
128,0.1750822964886773,0.7580645161290323
129,0.17182098661309148,0.7701612903225806
130,0.17046137944812104,0.7741935483870968
131,0.1703303172986388,0.7661290322580645
132,0.16778476724600347,0.7661290322580645
133,0.1646769724725751,0.7580645161290323
134,0.16345983232039046,0.75
135,0.16165565595742656,0.75
136,0.16273369897237194,0.75
137,0.15937743990991507,0.7540322580645161
138,0.15787340092834823,0.7580645161290323
139,0.15663003065360467,0.75
140,0.15324734907705392,0.7620967741935484
141,0.15236933833107846,0.7459677419354839
142,0.15199973038614806,0.7580645161290323
143,0.15129251949631123,0.75
144,0.15201545516299184,0.7661290322580645
145,0.1464712882320616,0.7540322580645161
146,0.14818553401041534,0.7620967741935484
147,0.14764689291663158,0.7661290322580645
148,0.14670613423672535,0.7661290322580645
149,0.14211910179501708,0.7701612903225806
150,0.14173773221186253,0.7741935483870968
151,0.14016561917084475,0.7661290322580645
152,0.1410533860339503,0.7661290322580645
153,0.1404594718666126,0.7782258064516129
154,0.13748228912704466,0.7782258064516129
155,0.13282166811313068,0.782258064516129
156,0.13088055723343664,0.782258064516129
157,0.1308236715577757,0.7741935483870968
158,0.1351895334523028,0.7862903225806451
159,0.1318759838162769,0.7862903225806451
160,0.1272652655696544,0.7782258064516129
161,0.1255683215681759,0.7943548387096774
162,0.12534142212691482,0.7943548387096774
163,0.12330947865166789,0.7983870967741935
164,0.12495888542936982,0.8024193548387096
165,0.12267933658365865,0.8064516129032258
166,0.13097305113707794,0.7983870967741935
167,0.1228679082420566,0.7943548387096774
168,0.12174201644692195,0.8104838709677419
169,0.11903257357407844,0.7903225806451613
170,0.12402908811907873,0.7903225806451613
171,0.12183416776007688,0.8024193548387096
172,0.1253055891216041,0.7943548387096774
