
Dataset name: data/vowel.arff
Number of instances: 990
Number of attributes: 11
Learning algorithm: neuralnet
Evaluation method: random

Calculating accuracy on a random hold-out set...
Percentage used for training: 0.75
Percentage used for testing: 0.25
input, hidden, hidden layers, output
10,64,1,11
Epochs, Training MSE, Validation Classification Accuracy
1,0.9278245887599164,0.12096774193548387
2,0.9097604431278865,0.23387096774193547
3,0.8716854740672864,0.25806451612903225
4,0.829652380555033,0.2782258064516129
5,0.8055808004248635,0.34274193548387094
6,0.7817563457878575,0.4475806451612903
7,0.7589155342806564,0.4637096774193548
8,0.7382497962007715,0.4596774193548387
9,0.7197979940564775,0.4717741935483871
10,0.7037845086790001,0.5120967741935484
11,0.6901783427420912,0.5282258064516129
12,0.6784415238774003,0.5483870967741935
13,0.6678459141361623,0.5604838709677419
14,0.6577926709193922,0.5766129032258065
15,0.6479054164981118,0.5806451612903226
16,0.6380033600921277,0.5846774193548387
17,0.6280411401798744,0.592741935483871
18,0.6180473160181343,0.592741935483871
19,0.6080822055549344,0.6048387096774194
20,0.5982171689705723,0.6048387096774194
21,0.5885234315083196,0.6169354838709677
22,0.579063628944069,0.625
23,0.5698884780692868,0.6290322580645161
24,0.5610363162558455,0.6290322580645161
25,0.5525264900582587,0.6370967741935484
26,0.5443545785485753,0.6411290322580645
27,0.536497341682643,0.6330645161290323
28,0.5289226975565868,0.6451612903225806
29,0.5215984635168173,0.6491935483870968
30,0.5144965271440067,0.6491935483870968
31,0.5075926979200805,0.657258064516129
32,0.5008641003142956,0.6532258064516129
33,0.49428675896819374,0.657258064516129
34,0.4878356735786136,0.6612903225806451
35,0.48148737597173846,0.6733870967741935
36,0.4752229370732944,0.6774193548387096
37,0.46902954030202415,0.6774193548387096
38,0.4629002319657578,0.6774193548387096
39,0.4568325756853491,0.6895161290322581
40,0.4508270091476669,0.6895161290322581
41,0.444885342082144,0.6895161290322581
42,0.43900970948231655,0.6895161290322581
43,0.4332022198108797,0.6935483870967742
44,0.42746516152828185,0.6935483870967742
45,0.421801204550177,0.7056451612903226
46,0.4162130523180005,0.7016129032258065
47,0.4107025156169694,0.7016129032258065
48,0.40526948588633893,0.7056451612903226
49,0.3999113424258552,0.717741935483871
50,0.3946230367390648,0.717741935483871
51,0.38939777120617425,0.717741935483871
52,0.3842279693222808,0.7217741935483871
53,0.379106146366321,0.7258064516129032
54,0.37402536636485045,0.7338709677419355
55,0.3689792389153252,0.7459677419354839
56,0.36396174524328917,0.75
57,0.358967312750517,0.7580645161290323
58,0.35399135656675695,0.7580645161290323
59,0.34903115678060326,0.7661290322580645
60,0.3440867106321373,0.7701612903225806
61,0.3391612275722698,0.7661290322580645
62,0.3342611570280683,0.7701612903225806
63,0.3293958533160678,0.7661290322580645
64,0.3245770489614064,0.7661290322580645
65,0.319818228604559,0.7701612903225806
66,0.3151338301517358,0.7701612903225806
67,0.31053809243198555,0.7701612903225806
68,0.30604358247485136,0.7782258064516129
69,0.30165988855386766,0.782258064516129
70,0.29739302408517826,0.782258064516129
71,0.2932455892850958,0.7862903225806451
72,0.2892173158999027,0.7862903225806451
73,0.28530563122776764,0.7862903225806451
74,0.2815060928818886,0.7943548387096774
75,0.27781270799931695,0.7903225806451613
76,0.2742182077467776,0.7943548387096774
77,0.27071434387747284,0.7943548387096774
78,0.26729224990923595,0.7943548387096774
79,0.263942881976997,0.7943548387096774
80,0.260657523446862,0.7943548387096774
81,0.2574282981247106,0.7943548387096774
82,0.2542485938115609,0.7862903225806451
83,0.25111327643657577,0.7862903225806451
84,0.24801861264178418,0.7862903225806451
85,0.24496192390973984,0.7862903225806451
86,0.24194111178396488,0.7903225806451613
87,0.23895423774308844,0.7903225806451613
88,0.23599928888589566,0.7943548387096774
89,0.2330741678982034,0.7983870967741935
90,0.230176875775291,0.7983870967741935
91,0.2273058183042413,0.7983870967741935
92,0.2244601385460438,0.7983870967741935
93,0.2216399522537537,0.8064516129032258
