
Dataset name: data/vowel.arff
Number of instances: 990
Number of attributes: 14
Learning algorithm: neuralnet
Evaluation method: random

Calculating accuracy on a random hold-out set...
Percentage used for training: 0.75
Percentage used for testing: 0.25
input, hidden, hidden layers, output
13,2,1,11
Epochs, Training MSE, Validation Classification Accuracy
1,0.9711548228630724,0.10080645161290322
2,0.9120376853660526,0.10080645161290322
3,0.9120036156274227,0.10080645161290322
4,0.9119894703844101,0.10080645161290322
5,0.9119783614433596,0.10080645161290322
6,0.9119692386825246,0.10080645161290322
7,0.9119615425682874,0.10080645161290322
8,0.9119548973191695,0.10080645161290322
9,0.911949043165528,0.10080645161290322
10,0.9119437949207779,0.10080645161290322
11,0.9119390165448862,0.10080645161290322
12,0.9119346053238538,0.10080645161290322
13,0.9119304817196823,0.10080645161290322
14,0.9119265826455621,0.10080645161290322
15,0.9119228568745218,0.10080645161290322
16,0.9119192618143003,0.10080645161290322
17,0.9119157611770699,0.10080645161290322
18,0.9119123232448371,0.10080645161290322
19,0.9119089195343141,0.10080645161290322
20,0.911905523727802,0.10080645161290322
21,0.9119021107750208,0.10080645161290322
22,0.9118986560940885,0.10080645161290322
23,0.9118951348123671,0.10080645161290322
24,0.9118915209929853,0.10080645161290322
25,0.9118877867905991,0.10080645161290322
26,0.9118839014706829,0.10080645161290322
27,0.9118798302077149,0.10080645161290322
28,0.9118755325453928,0.10080645161290322
29,0.9118709603484376,0.10080645161290322
30,0.9118660549870736,0.10080645161290322
31,0.9118607433461279,0.10080645161290322
32,0.9118549319925376,0.10080645161290322
33,0.9118484983716002,0.10080645161290322
34,0.9118412770344537,0.10080645161290322
35,0.9118330371879768,0.10080645161290322
36,0.9118234442708045,0.10080645161290322
37,0.9118119901536859,0.10080645161290322
38,0.9117978564601008,0.10080645161290322
39,0.9117796193032162,0.10080645161290322
40,0.9117545191872889,0.10080645161290322
41,0.9117162560131707,0.10080645161290322
42,0.9116456668862007,0.10080645161290322
43,0.9114279913442289,0.10080645161290322
44,0.9103449987872034,0.1532258064516129
45,0.9086601817339376,0.16129032258064516
46,0.9054269890134699,0.17338709677419356
47,0.8984561632352736,0.1814516129032258
48,0.8876785349630775,0.1975806451612903
49,0.8767929509517908,0.2540322580645161
50,0.8680972007778195,0.25
51,0.8616877457101662,0.25
52,0.8570090308897592,0.25
53,0.8535464702683065,0.2540322580645161
54,0.8509324180189074,0.25806451612903225
55,0.8489142787937486,0.2620967741935484
56,0.8473189772335885,0.27419354838709675
57,0.8460280555889071,0.27419354838709675
58,0.8449600147308954,0.2782258064516129
59,0.8440580691940374,0.28225806451612906
60,0.8432819822303645,0.28225806451612906
61,0.8426027316690059,0.28225806451612906
62,0.8419990230973202,0.28225806451612906
63,0.841454978039273,0.28225806451612906
64,0.8409585680681624,0.28225806451612906
65,0.8405005246559376,0.28225806451612906
66,0.8400735508516974,0.28225806451612906
67,0.8396717176493526,0.28225806451612906
68,0.8392899586620042,0.28225806451612906
69,0.838923583217203,0.2862903225806452
70,0.8385676933063185,0.2862903225806452
71,0.8382162489481366,0.2862903225806452
72,0.8378600368988197,0.2862903225806452
73,0.8374808485078693,0.2862903225806452
74,0.8370290237745783,0.2903225806451613
75,0.8363403055255653,0.2903225806451613
76,0.8353291323019971,0.2903225806451613
77,0.8342989241223322,0.2903225806451613
78,0.8331434895621924,0.29838709677419356
79,0.8319511606099128,0.29838709677419356
80,0.8307554367726997,0.3024193548387097
81,0.8295267809624313,0.29838709677419356
82,0.82830486456619,0.3024193548387097
83,0.8268659911767668,0.31048387096774194
84,0.8249775531506436,0.3467741935483871
