
Dataset name: data/vowel.arff
Number of instances: 990
Number of attributes: 14
Learning algorithm: neuralnet
Evaluation method: random

Calculating accuracy on a random hold-out set...
Percentage used for training: 0.75
Percentage used for testing: 0.25
input, hidden, hidden layers, output
13,16,1,11
Epochs, Training MSE, Validation Classification Accuracy
1,0.93869418241108,0.06854838709677419
2,0.9139474096160223,0.06854838709677419
3,0.9086565339095403,0.08870967741935484
4,0.8878672516994838,0.2217741935483871
5,0.8521052137054245,0.23790322580645162
6,0.8336982209798717,0.24193548387096775
7,0.8227801954431113,0.28225806451612906
8,0.8124708526567335,0.28225806451612906
9,0.8008411982583169,0.33064516129032256
10,0.7868979916016056,0.3346774193548387
11,0.7712337327874978,0.375
12,0.755334710905648,0.4314516129032258
13,0.7403856214637957,0.46774193548387094
14,0.7266210876745085,0.4879032258064516
15,0.7138178484548404,0.5080645161290323
16,0.7016379529551077,0.5282258064516129
17,0.6897556144884246,0.5161290322580645
18,0.6779120997653119,0.532258064516129
19,0.6660733385219983,0.5604838709677419
20,0.6544622372962648,0.5685483870967742
21,0.6433131164727875,0.5766129032258065
22,0.6327594452086073,0.5846774193548387
23,0.6228692150490512,0.5806451612903226
24,0.6135739127655156,0.5887096774193549
25,0.6046790786867079,0.5846774193548387
26,0.596012577646316,0.592741935483871
27,0.587520243258688,0.5967741935483871
28,0.5793209441461659,0.6008064516129032
29,0.5716220210881179,0.6129032258064516
30,0.5644608473256006,0.6169354838709677
31,0.5577217247008134,0.6129032258064516
32,0.5513070663915747,0.6129032258064516
33,0.5448956653404995,0.6048387096774194
34,0.5388481441251572,0.6008064516129032
35,0.5334246917067867,0.6048387096774194
36,0.5285815984579966,0.6048387096774194
37,0.5243847359740935,0.6088709677419355
38,0.5208504178980131,0.6088709677419355
39,0.5169051560591548,0.6129032258064516
40,0.5121054668485574,0.6048387096774194
41,0.5083751430932358,0.6129032258064516
42,0.5049485212701373,0.6169354838709677
43,0.5023677620918038,0.6129032258064516
44,0.4972147187420965,0.6169354838709677
45,0.4946927926272549,0.6169354838709677
46,0.489868829870391,0.6169354838709677
47,0.4871343053018901,0.6290322580645161
48,0.48389833751376976,0.6330645161290323
49,0.48025810405692426,0.6330645161290323
50,0.47561002515328676,0.6330645161290323
51,0.4719297364690672,0.6290322580645161
52,0.4673649581082991,0.6411290322580645
53,0.4651153305943959,0.6330645161290323
54,0.4597987155910442,0.6330645161290323
55,0.4602133401645054,0.625
56,0.455767691474558,0.625
57,0.45168563260372246,0.6290322580645161
58,0.4495763832358325,0.625
59,0.4453900464829344,0.6290322580645161
60,0.4410552674217381,0.6290322580645161
61,0.43704593071527037,0.6370967741935484
62,0.4396850100209829,0.6330645161290323
63,0.43079638471673654,0.6411290322580645
64,0.43024874968137977,0.6491935483870968
65,0.426803368093669,0.6491935483870968
66,0.4262405750442344,0.6491935483870968
67,0.4248389149444165,0.6451612903225806
68,0.41802879402747106,0.6209677419354839
69,0.41513555506109145,0.625
70,0.4122145089225621,0.6169354838709677
71,0.4096944036919038,0.6169354838709677
72,0.40650094155250627,0.6088709677419355
73,0.4001942809778638,0.6129032258064516
74,0.39886061248489724,0.6088709677419355
75,0.3976893676039897,0.6129032258064516
76,0.39636173049695056,0.6088709677419355
77,0.3917639500502395,0.6088709677419355
78,0.39075930501187417,0.625
79,0.3890557523438806,0.6370967741935484
80,0.3843743914347101,0.6209677419354839
81,0.3867456404512742,0.6532258064516129
82,0.382488118272615,0.6290322580645161
83,0.3768442601440631,0.6290322580645161
84,0.3743871146563883,0.6330645161290323
85,0.3798810879981174,0.657258064516129
86,0.36608995644328246,0.6411290322580645
87,0.3739797843387699,0.657258064516129
88,0.36958450560014683,0.6532258064516129
89,0.3647863367322225,0.6451612903225806
90,0.3679121186075103,0.6693548387096774
91,0.3599159628137215,0.6532258064516129
92,0.3604841705328342,0.6612903225806451
93,0.3624024507815143,0.6693548387096774
94,0.35485555622468434,0.6814516129032258
95,0.35487217269579596,0.6653225806451613
96,0.34855250908408114,0.6733870967741935
97,0.3529662609848401,0.6612903225806451
98,0.35104225957719615,0.6814516129032258
99,0.3530928775282654,0.6774193548387096
100,0.35149886035482697,0.6854838709677419
101,0.35048322038818724,0.6895161290322581
102,0.3480369638235888,0.6814516129032258
103,0.3455503069638375,0.6774193548387096
104,0.34138055665081496,0.6774193548387096
105,0.3460609111681073,0.6854838709677419
106,0.3408872661512855,0.6935483870967742
107,0.34241594713223766,0.6814516129032258
108,0.3419539308913753,0.6814516129032258
109,0.3437163338404006,0.7096774193548387
110,0.3353416778661304,0.7096774193548387
111,0.34495403181567774,0.6975806451612904
112,0.3457661111835403,0.6975806451612904
113,0.35447120196791987,0.6854838709677419
114,0.34409046751695804,0.7056451612903226
115,0.343471632424532,0.7056451612903226
116,0.34303652204009805,0.7016129032258065
117,0.3396756960679205,0.7137096774193549
118,0.33410779065306817,0.6975806451612904
119,0.338323465140248,0.6895161290322581
120,0.33992147427747177,0.7096774193548387
121,0.3320271526082891,0.7056451612903226
122,0.3293408570343357,0.7016129032258065
123,0.33769308289156746,0.7096774193548387
124,0.3303246792186644,0.6935483870967742
125,0.3347030061975068,0.717741935483871
126,0.3373535069661834,0.7096774193548387
127,0.33452128271792647,0.6854838709677419
128,0.3290339448489558,0.7056451612903226
129,0.3294320121047929,0.7137096774193549
130,0.314589650187966,0.717741935483871
131,0.32158117270490566,0.7056451612903226
132,0.31707247112991843,0.7096774193548387
133,0.3137212632508068,0.7016129032258065
134,0.318949402632431,0.7217741935483871
135,0.31762946304731005,0.717741935483871
136,0.3106212023172018,0.7137096774193549
137,0.32209855939014703,0.7096774193548387
138,0.30863799430169964,0.7217741935483871
139,0.3089676261517222,0.7338709677419355
140,0.3121030535842119,0.717741935483871
141,0.3089502111750508,0.7217741935483871
142,0.3091201505315388,0.7258064516129032
143,0.3045617367013341,0.7338709677419355
144,0.3045846790320364,0.7016129032258065
145,0.3078582457761684,0.7096774193548387
146,0.3046929654302697,0.717741935483871
147,0.3081733205057422,0.7137096774193549
148,0.31328949160440656,0.7379032258064516
149,0.315825892374236,0.7379032258064516
150,0.3196864932871024,0.717741935483871
151,0.3010566365299739,0.7137096774193549
152,0.3055026948887017,0.7056451612903226
153,0.29754132014098333,0.717741935483871
154,0.3212610042349787,0.7217741935483871
155,0.29702397998642716,0.7217741935483871
156,0.2992870255801641,0.7298387096774194
157,0.3051385795241768,0.7217741935483871
158,0.3034723853435214,0.717741935483871
159,0.30406306218366835,0.7137096774193549
160,0.30229340598691673,0.7137096774193549
161,0.30144414350224874,0.717741935483871
162,0.299890083856034,0.717741935483871
163,0.2890840828703859,0.717741935483871
164,0.29281335273675413,0.7217741935483871
165,0.2925443010646024,0.7298387096774194
166,0.29292396837276435,0.717741935483871
167,0.29605722964002384,0.7258064516129032
168,0.2943759850751374,0.7298387096774194
169,0.2835575117479882,0.7217741935483871
170,0.29614214120192434,0.7137096774193549
171,0.2873219958522735,0.7379032258064516
172,0.28820581582421784,0.7338709677419355
173,0.29212284422044676,0.7338709677419355
174,0.28754395661359466,0.7419354838709677
175,0.2894797245920322,0.7258064516129032
176,0.29208794776004693,0.7338709677419355
177,0.29784878767022865,0.7258064516129032
178,0.3007578692996303,0.7338709677419355
179,0.2711802611662736,0.75
180,0.2818646013471897,0.7338709677419355
181,0.28362273460939186,0.7258064516129032
182,0.28408663905788306,0.7258064516129032
183,0.27837758652655153,0.7338709677419355
184,0.2802161753012127,0.7298387096774194
185,0.28338436994677724,0.7298387096774194
186,0.2811471803043921,0.7258064516129032
187,0.2846876714729215,0.7379032258064516
188,0.27933498162707643,0.7338709677419355
189,0.27318596843136844,0.7338709677419355
190,0.26862476279738684,0.7338709677419355
191,0.2718196256243541,0.7258064516129032
192,0.2874667354596016,0.7056451612903226
193,0.2805799241239244,0.7258064516129032
194,0.2809185894162552,0.717741935483871
195,0.2783630116069261,0.7137096774193549
196,0.26792600682271145,0.7016129032258065
197,0.26809454402797084,0.7096774193548387
198,0.2856765588949582,0.717741935483871
199,0.2733355763534668,0.7338709677419355
200,0.2834112379395073,0.7096774193548387
201,0.2745267755122369,0.7217741935483871
202,0.2849317102674927,0.6975806451612904
203,0.278308804540303,0.7016129032258065
204,0.2941004229775895,0.717741935483871
205,0.27963262201415306,0.7258064516129032
206,0.2807117585647248,0.7298387096774194
207,0.27150034037891246,0.7379032258064516
208,0.28614346304023025,0.7298387096774194
209,0.2659102067025302,0.7298387096774194
210,0.2748569846217463,0.7258064516129032
211,0.2928034108077361,0.7016129032258065
212,0.27743934737020287,0.7016129032258065
213,0.2758020955455271,0.7338709677419355
214,0.2743083474425394,0.6975806451612904
215,0.2722843792173457,0.717741935483871
216,0.2732919802987119,0.75
217,0.27403203061390585,0.7137096774193549
218,0.275828228117493,0.7379032258064516
219,0.258954666362153,0.7298387096774194
220,0.2658944139753003,0.7298387096774194
221,0.2675239560429755,0.7419354838709677
222,0.26807413729964674,0.7298387096774194
223,0.2684070485240954,0.6935483870967742
224,0.2534131816481942,0.7096774193548387
225,0.2571136721016749,0.7056451612903226
226,0.2548471475426162,0.7217741935483871
227,0.2606720420506636,0.7419354838709677
228,0.2656175413782357,0.7217741935483871
229,0.2718456590568346,0.7379032258064516
230,0.2526740392050052,0.7258064516129032
231,0.245552607225423,0.7217741935483871
232,0.25155156346824487,0.7217741935483871
233,0.2500668318492533,0.7258064516129032
234,0.2558684860002342,0.7217741935483871
235,0.25354841306505077,0.7379032258064516
236,0.24666889945192005,0.7298387096774194
237,0.24718651428323682,0.7379032258064516
238,0.26348581279681627,0.7298387096774194
239,0.25858507339323067,0.7459677419354839
240,0.238386927190837,0.7379032258064516
241,0.24790961155617486,0.7217741935483871
242,0.23912937383010094,0.7298387096774194
243,0.23886742270526287,0.7258064516129032
244,0.2419508798019781,0.7258064516129032
245,0.23776938968251224,0.7379032258064516
246,0.27810739375635046,0.7258064516129032
247,0.2706707675392819,0.7298387096774194
248,0.2498294132095085,0.7379032258064516
249,0.25211022740534367,0.7217741935483871
250,0.2681238751798053,0.7217741935483871
251,0.23923842989199198,0.7379032258064516
252,0.26553803948335525,0.7298387096774194
253,0.2530897367119107,0.7137096774193549
254,0.2524239620793502,0.7338709677419355
255,0.24508726694533642,0.7379032258064516
256,0.24022957336785655,0.7379032258064516
257,0.2551688478615996,0.7217741935483871
258,0.24558970901928862,0.7298387096774194
259,0.2401560548621391,0.7338709677419355
260,0.25030385067767114,0.7459677419354839
261,0.2357055377713016,0.7258064516129032
262,0.25437610968838137,0.7258064516129032
263,0.23386466275326176,0.6895161290322581
264,0.2402269361884657,0.717741935483871
265,0.23971505089386902,0.7016129032258065
266,0.23831258944329878,0.7137096774193549
267,0.24085094942085106,0.7298387096774194
268,0.24061231512526318,0.7379032258064516
269,0.2345523458290011,0.7217741935483871
270,0.23026673705949494,0.7298387096774194
271,0.22899088845209953,0.7379032258064516
272,0.2336868253493717,0.7379032258064516
273,0.2321794808059998,0.7217741935483871
274,0.2467272764032924,0.7137096774193549
275,0.23000519307720918,0.7459677419354839
276,0.2370957171527713,0.7298387096774194
277,0.2253535069113206,0.717741935483871
278,0.22768019182831042,0.717741935483871
279,0.22755581809433936,0.7258064516129032
280,0.24924545981937465,0.7096774193548387
281,0.23413747547173888,0.7298387096774194
282,0.22936287525370588,0.7258064516129032
283,0.22166761523433628,0.7137096774193549
284,0.2283170200241469,0.7217741935483871
285,0.2265840764911535,0.7258064516129032
286,0.22917379847284078,0.7258064516129032
287,0.22650543669701134,0.7258064516129032
288,0.23550159708108032,0.717741935483871
289,0.2259436657868557,0.7338709677419355
290,0.2298941375911034,0.7217741935483871
291,0.23442966488037215,0.7096774193548387
292,0.2461998028002207,0.7056451612903226
293,0.2411571837747649,0.7056451612903226
294,0.2382166119739639,0.7217741935483871
295,0.2398317672772553,0.7258064516129032
296,0.23999131109086905,0.717741935483871
297,0.23514123524390707,0.7298387096774194
298,0.23211851753798832,0.7298387096774194
299,0.2299617981474581,0.7298387096774194
300,0.2334030000546062,0.7217741935483871
301,0.2266918928550314,0.7258064516129032
302,0.23198366857593658,0.7137096774193549
303,0.22342942804981467,0.7258064516129032
304,0.236826775151387,0.7298387096774194
305,0.22877950168027766,0.7258064516129032
306,0.2490221754261498,0.6895161290322581
307,0.2788820817912205,0.7016129032258065
308,0.2354240149126449,0.7258064516129032
309,0.2260011098836713,0.7137096774193549
310,0.2363052181095942,0.7056451612903226
311,0.23798158686862714,0.717741935483871
312,0.23841595549163846,0.7137096774193549
313,0.23562254610312958,0.7056451612903226
314,0.23961181629407768,0.7217741935483871
315,0.2304912056378929,0.7056451612903226
316,0.22944780282552332,0.7258064516129032
317,0.23087213202663281,0.7016129032258065
318,0.2301491858724197,0.7056451612903226
319,0.22625402330233774,0.7217741935483871
320,0.22263503144737215,0.7137096774193549
321,0.22863669587018826,0.7016129032258065
322,0.2476786092091082,0.7298387096774194
323,0.23365975271451814,0.717741935483871
324,0.21859110376929794,0.7137096774193549
325,0.2282119727599173,0.7056451612903226
326,0.23375815397881933,0.6935483870967742
327,0.2557818552513798,0.7096774193548387
328,0.22749872014445172,0.7137096774193549
329,0.2409041709532107,0.7217741935483871
330,0.22592473479896552,0.717741935483871
331,0.21725097144384378,0.7137096774193549
332,0.21603541667362658,0.7096774193548387
333,0.22531400287124512,0.7137096774193549
334,0.24054680184805782,0.717741935483871
335,0.21253948000520223,0.717741935483871
336,0.2335995074816682,0.7298387096774194
337,0.24212681014670553,0.7258064516129032
338,0.22957264950740838,0.7096774193548387
339,0.22387548991077533,0.7096774193548387
340,0.24981691671357664,0.7258064516129032
341,0.2375464777445855,0.7096774193548387
342,0.22047707796335989,0.7258064516129032
343,0.22975487410302337,0.7096774193548387
344,0.21423354370306127,0.7096774193548387
345,0.22377072213570307,0.7217741935483871
346,0.24482190035657184,0.7016129032258065
347,0.23873626623819663,0.7137096774193549
348,0.22271761751791683,0.7096774193548387
349,0.22773372811542114,0.7258064516129032
350,0.22937368293361887,0.7137096774193549
351,0.20862996047586954,0.717741935483871
352,0.23734967744323673,0.7137096774193549
353,0.2163100520532126,0.7217741935483871
354,0.20714555658695427,0.7258064516129032
355,0.2047981528897342,0.7258064516129032
356,0.24045882264248963,0.7096774193548387
357,0.22789111923247848,0.7258064516129032
358,0.2422426269817763,0.7056451612903226
359,0.23141291579920445,0.7258064516129032
360,0.2312683295017014,0.7056451612903226
361,0.23924576932171843,0.7379032258064516
362,0.21911047813146764,0.7258064516129032
363,0.22828320566461338,0.717741935483871
364,0.21319524670027057,0.7096774193548387
365,0.2180168127251743,0.7217741935483871
366,0.21546687306003273,0.7096774193548387
367,0.22306641973143795,0.7258064516129032
368,0.22234659798020565,0.6975806451612904
369,0.23463496940471484,0.6935483870967742
370,0.22105441965206207,0.6975806451612904
371,0.24366805632669417,0.717741935483871
372,0.22528811442927282,0.7258064516129032
373,0.2207795045338273,0.7338709677419355
374,0.21026667816801856,0.7217741935483871
375,0.227386859276824,0.7217741935483871
376,0.22217131956416775,0.7016129032258065
377,0.27693237619310485,0.7137096774193549
378,0.2203480454743772,0.7217741935483871
379,0.21995601441051904,0.7217741935483871
380,0.22300404810775265,0.7056451612903226
381,0.2407056869887826,0.7137096774193549
382,0.2335811459984339,0.7298387096774194
383,0.22341780266919575,0.7016129032258065
384,0.23341530395398155,0.7096774193548387
385,0.20914818201479934,0.7258064516129032
386,0.22362125742183114,0.717741935483871
387,0.22656361713184192,0.7217741935483871
388,0.22428560046854704,0.717741935483871
389,0.20405657234060262,0.717741935483871
390,0.22080117097082735,0.7217741935483871
391,0.21510481807689472,0.717741935483871
392,0.22346005109448064,0.717741935483871
393,0.21621036841530436,0.7258064516129032
394,0.22828862015755333,0.717741935483871
395,0.21390232800870965,0.7258064516129032
396,0.221395506084341,0.717741935483871
397,0.2124183286910186,0.717741935483871
398,0.21546431667950483,0.717741935483871
399,0.21253770649400788,0.7137096774193549
400,0.22806103834465488,0.717741935483871
401,0.21764248556919746,0.7056451612903226
402,0.2638139598538645,0.7096774193548387
403,0.23135764416984747,0.7217741935483871
404,0.21261661365166523,0.7137096774193549
405,0.2106229266879215,0.7096774193548387
406,0.21461836053855934,0.7137096774193549
407,0.23104881311529982,0.6935483870967742
408,0.21643057854976588,0.7258064516129032
409,0.2089100274144254,0.7217741935483871
410,0.22162879232647828,0.7217741935483871
411,0.22629148456779902,0.7137096774193549
412,0.23343636815841806,0.7096774193548387
413,0.21656449487681703,0.7217741935483871
414,0.22627710558893002,0.7258064516129032
415,0.22828467886616038,0.7298387096774194
416,0.21641434350903224,0.7016129032258065
417,0.2140529217977546,0.7217741935483871
418,0.21893391710824095,0.7056451612903226
419,0.2196379450292026,0.7137096774193549
420,0.20103126931078727,0.7096774193548387
421,0.21603041984261875,0.7137096774193549
422,0.21930313071130167,0.7258064516129032
423,0.2257224788208713,0.7137096774193549
424,0.22167306337433973,0.7096774193548387
425,0.20719859939990706,0.7217741935483871
426,0.21675974697741537,0.6814516129032258
427,0.21341042440759317,0.7016129032258065
428,0.23020200297283988,0.7096774193548387
429,0.21209534368477623,0.7056451612903226
430,0.21912282102400357,0.7137096774193549
431,0.2093813965554691,0.7298387096774194
432,0.22021523141888227,0.7016129032258065
433,0.20582342488634134,0.7056451612903226
434,0.21685984492723134,0.7258064516129032
435,0.20593860611204012,0.7096774193548387
436,0.21593839387779706,0.7217741935483871
437,0.21782102991621444,0.7298387096774194
438,0.20460546756008616,0.6975806451612904
439,0.22108344435858748,0.7056451612903226
440,0.2190866609971008,0.6935483870967742
441,0.20322524852996113,0.7096774193548387
442,0.2008082286469445,0.7016129032258065
443,0.2219947543962443,0.7096774193548387
444,0.2009398871485399,0.7096774193548387
445,0.2056337355653171,0.717741935483871
446,0.20550033752024555,0.7056451612903226
447,0.19929193374562454,0.7298387096774194
448,0.19692924102593387,0.7096774193548387
449,0.20596091952538031,0.7056451612903226
450,0.22221968605588202,0.7056451612903226
451,0.2254075079388092,0.7338709677419355
452,0.22161865370262196,0.6975806451612904
453,0.23768314188989204,0.7096774193548387
454,0.2286759237120391,0.7056451612903226
455,0.22427990728075642,0.6975806451612904
456,0.20825214721329494,0.7217741935483871
457,0.20535574142782248,0.7056451612903226
458,0.20616586581770333,0.7096774193548387
459,0.20480777877631942,0.7056451612903226
460,0.205590772235803,0.7056451612903226
461,0.21811481228938925,0.717741935483871
462,0.20920814530081844,0.7137096774193549
463,0.20391280735620804,0.7056451612903226
464,0.23121624280643013,0.6975806451612904
465,0.21520771475627834,0.7258064516129032
466,0.21425291118989517,0.7016129032258065
467,0.21371592285481447,0.7096774193548387
468,0.2055062483566029,0.717741935483871
469,0.2249214753337833,0.6975806451612904
470,0.22212859956604883,0.7217741935483871
471,0.21561363783808044,0.7096774193548387
472,0.21098184528554637,0.6975806451612904
473,0.22980973333897237,0.717741935483871
474,0.20856693147074604,0.7096774193548387
475,0.20155637163086396,0.7217741935483871
476,0.18889954052230618,0.7258064516129032
477,0.20973383657429845,0.7016129032258065
478,0.20629330208526,0.7137096774193549
479,0.20341049770727526,0.7056451612903226
480,0.21686484389522256,0.7137096774193549
481,0.20700371934910938,0.7137096774193549
482,0.19899919129216154,0.717741935483871
483,0.19177669473591966,0.7137096774193549
484,0.19900553518025052,0.7016129032258065
485,0.20718842314634556,0.7137096774193549
486,0.23590436793133343,0.7419354838709677
487,0.2001172358569778,0.7056451612903226
488,0.2036944969588974,0.7217741935483871
489,0.20325873343458423,0.7056451612903226
490,0.21607553080504838,0.7016129032258065
491,0.20239938611269603,0.7096774193548387
492,0.19683089015200858,0.7298387096774194
493,0.2169881121949153,0.7258064516129032
494,0.19487259209360103,0.7096774193548387
495,0.1891825907684827,0.7096774193548387
496,0.2114230576099881,0.7258064516129032
497,0.22341693740654675,0.7217741935483871
498,0.22834717151786477,0.717741935483871
499,0.18352891331716573,0.717741935483871
500,0.1954854742894081,0.7137096774193549
Time to train (in seconds): 20.468
Training set accuracy: 0.8557951482479784
Test set accuracy: 0.7137096774193549
