
Dataset name: data/vowel.arff
Number of instances: 990
Number of attributes: 14
Learning algorithm: neuralnet
Evaluation method: random

Calculating accuracy on a random hold-out set...
Percentage used for training: 0.75
Percentage used for testing: 0.25
input, hidden, hidden layers, output
13,4,1,11
Epochs, Training MSE, Validation Classification Accuracy
1,0.9556911865538988,0.08870967741935484
2,0.9131455082998915,0.08870967741935484
3,0.9130499682173389,0.08870967741935484
4,0.9129877210554403,0.08870967741935484
5,0.9129431876134525,0.08870967741935484
6,0.9129090132480832,0.08870967741935484
7,0.9128812997772883,0.08870967741935484
8,0.9128577665297015,0.08870967741935484
9,0.9128369588925572,0.08870967741935484
10,0.9128178663221571,0.08870967741935484
11,0.912799714989575,0.08870967741935484
12,0.9127818366836798,0.08870967741935484
13,0.9127635635683692,0.08870967741935484
14,0.9127441103163685,0.08870967741935484
15,0.9127223899792544,0.08870967741935484
16,0.9126966424760244,0.08870967741935484
17,0.9126635084644287,0.08870967741935484
18,0.912615076595073,0.08870967741935484
19,0.9125247892843904,0.08870967741935484
20,0.9121566081712622,0.09274193548387097
21,0.9095558535242753,0.18548387096774194
22,0.9032317525122157,0.18951612903225806
23,0.8910773192544591,0.18951612903225806
24,0.8777805868394206,0.18548387096774194
25,0.8681093281764047,0.18548387096774194
26,0.8618435389132786,0.18548387096774194
27,0.857178284084178,0.18548387096774194
28,0.8517841896246111,0.18548387096774194
29,0.8474912219588216,0.18951612903225806
30,0.8436596626958652,0.1975806451612903
31,0.8400706728514069,0.23387096774193547
32,0.8366587139716366,0.23790322580645162
33,0.8331364480416743,0.23790322580645162
34,0.8295142177798509,0.25
35,0.8260553490128798,0.25
36,0.8226389441850493,0.25
37,0.8193156662005465,0.25
38,0.8161328255036514,0.2540322580645161
39,0.8131341915519396,0.25
40,0.8103335824650332,0.2540322580645161
41,0.8076716592301757,0.25806451612903225
42,0.8051268320907542,0.2661290322580645
43,0.8027378575545104,0.27419354838709675
44,0.8003764286003616,0.27419354838709675
45,0.7981126166902391,0.2782258064516129
46,0.795965631725151,0.2862903225806452
47,0.7938531438553127,0.2862903225806452
48,0.7919874114917269,0.3024193548387097
49,0.7897679344614676,0.3064516129032258
50,0.787723148325232,0.3185483870967742
51,0.7858383825006496,0.3064516129032258
52,0.7840289640741046,0.31048387096774194
53,0.7822552700165407,0.3064516129032258
54,0.7805242379142775,0.29838709677419356
55,0.7787744390471028,0.29838709677419356
56,0.7771037802899443,0.29435483870967744
57,0.7754951696884622,0.3024193548387097
58,0.7738541433733347,0.3024193548387097
59,0.77211127247416,0.31048387096774194
60,0.7702710480581995,0.3185483870967742
61,0.7683418161832081,0.3185483870967742
62,0.7664459510248557,0.3225806451612903
63,0.7646061297505848,0.32661290322580644
64,0.7627608318861706,0.34274193548387094
65,0.7608520726084926,0.3387096774193548
66,0.7588864866806782,0.3387096774193548
67,0.7568763335849408,0.3346774193548387
68,0.7549239591674092,0.32661290322580644
69,0.7532775252876746,0.32661290322580644
70,0.7514166913565573,0.3467741935483871
71,0.7495615010667548,0.3629032258064516
72,0.7478961376217437,0.36693548387096775
73,0.7463849619621818,0.3709677419354839
74,0.7449984280168319,0.3870967741935484
75,0.7436784841615536,0.3870967741935484
76,0.7424094246167401,0.3870967741935484
77,0.7413480391000555,0.3870967741935484
78,0.7404671794260249,0.3790322580645161
79,0.7397395409080498,0.375
80,0.738609945089635,0.375
81,0.7378849885518536,0.3790322580645161
82,0.7370134418170963,0.3790322580645161
83,0.7361942916876336,0.3790322580645161
84,0.7353379365247118,0.3790322580645161
85,0.734442980931341,0.375
86,0.73348021452463,0.375
87,0.7324104426839471,0.3870967741935484
88,0.7315787896961985,0.3911290322580645
