
Dataset name: data/vowel.arff
Number of instances: 990
Number of attributes: 11
Learning algorithm: neuralnet
Evaluation method: random

Calculating accuracy on a random hold-out set...
Percentage used for training: 0.75
Percentage used for testing: 0.25
input, hidden, hidden layers, output
10,64,1,11
Epochs, Training MSE, Validation Classification Accuracy
1,0.9269128153171913,0.09274193548387097
2,0.9085220344751521,0.125
3,0.8754117910358011,0.24596774193548387
4,0.831161515450666,0.2661290322580645
5,0.8065489352408718,0.2661290322580645
6,0.7829820323684632,0.3225806451612903
7,0.7595756587876761,0.3870967741935484
8,0.7375656725803528,0.4435483870967742
9,0.7179336545256447,0.4798387096774194
10,0.7013853634670447,0.5241935483870968
11,0.6874567672245583,0.5564516129032258
12,0.6752018300458569,0.5645161290322581
13,0.6637652353443705,0.5725806451612904
14,0.6525571176173659,0.5846774193548387
15,0.6412587104081737,0.6048387096774194
16,0.6297924924413183,0.6008064516129032
17,0.6182692281450505,0.625
18,0.6068990597865064,0.6209677419354839
19,0.5958903398408056,0.6290322580645161
20,0.5853825501733365,0.6330645161290323
21,0.5754279949204961,0.6370967741935484
22,0.5660065819324818,0.6370967741935484
23,0.5570527088096453,0.657258064516129
24,0.548480945841593,0.6612903225806451
25,0.5402055605503477,0.6612903225806451
26,0.5321530702152696,0.657258064516129
27,0.524268235710367,0.6612903225806451
28,0.5165144029202833,0.6612903225806451
29,0.5088700637268357,0.6653225806451613
30,0.5013241471149391,0.6693548387096774
31,0.49387170385787216,0.6653225806451613
32,0.4865106136681984,0.6693548387096774
33,0.47923992172727614,0.6612903225806451
34,0.4720598081248583,0.6612903225806451
35,0.4649717759843452,0.6693548387096774
36,0.4579778179590819,0.6814516129032258
37,0.45107910143395274,0.6935483870967742
38,0.4442752545592435,0.6975806451612904
39,0.43756423621819035,0.7056451612903226
40,0.4309424903325035,0.7056451612903226
41,0.4244052165043555,0.7096774193548387
42,0.41794583784772726,0.6975806451612904
43,0.41155370001740377,0.6975806451612904
44,0.4052106494277375,0.7016129032258065
45,0.3988911500761555,0.7056451612903226
46,0.3925784932121124,0.7056451612903226
47,0.3862969042134328,0.7217741935483871
48,0.38009513462316014,0.7217741935483871
49,0.37399186449963,0.7258064516129032
50,0.3679927797150455,0.7258064516129032
51,0.36210713618534013,0.7298387096774194
52,0.35633776037061404,0.7298387096774194
53,0.3506820331508191,0.7338709677419355
54,0.34514179091923186,0.7338709677419355
55,0.3397248826911995,0.7379032258064516
