
Dataset name: data/vowel.arff
Number of instances: 990
Number of attributes: 14
Learning algorithm: neuralnet
Evaluation method: random

Calculating accuracy on a random hold-out set...
Percentage used for training: 0.75
Percentage used for testing: 0.25
input, hidden, hidden layers, output
13,64,1,11
Epochs, Training MSE, Validation Classification Accuracy
86,0.267930621343689,0.6774193548387096
87,0.264848542862884,0.6774193548387096
88,0.2616027832743879,0.6774193548387096
89,0.2581249207368144,0.6895161290322581
90,0.25540673629866406,0.6895161290322581
91,0.2531377915716435,0.6895161290322581
92,0.2504186534462493,0.6935483870967742
93,0.2474254660096189,0.6975806451612904
94,0.24445850199325803,0.6975806451612904
95,0.24140779427150952,0.7016129032258065
96,0.23844114380011855,0.7056451612903226
97,0.23619244745663562,0.7137096774193549
98,0.23487512187418955,0.7137096774193549
99,0.2331418677635704,0.7217741935483871
100,0.2317163798787653,0.7217741935483871
101,0.23009139934272552,0.7298387096774194
102,0.22712964620908924,0.7379032258064516
103,0.22502150813762906,0.7459677419354839
104,0.2221469759241458,0.7459677419354839
105,0.22052572106995513,0.7419354838709677
106,0.22212253846273558,0.75
107,0.21961884598506398,0.7540322580645161
108,0.2138038609687313,0.7419354838709677
109,0.21235060454331187,0.7459677419354839
110,0.20970464721388013,0.7419354838709677
111,0.2082403859163688,0.7580645161290323
112,0.20464070535181364,0.7459677419354839
113,0.20279849817240514,0.7661290322580645
114,0.20140621575673115,0.7701612903225806
115,0.19876563233125435,0.7620967741935484
116,0.19713461967445384,0.7661290322580645
117,0.19799527348545698,0.7620967741935484
118,0.19666241152306901,0.7661290322580645
119,0.19436394653069697,0.7701612903225806
120,0.19266692286332132,0.7782258064516129
121,0.19028990483173622,0.782258064516129
122,0.18869378766684902,0.7903225806451613
123,0.1861077405901914,0.7943548387096774
124,0.18557809805036807,0.782258064516129
125,0.18507865975862015,0.7862903225806451
126,0.18377756815946927,0.7862903225806451
127,0.18455873216596935,0.7782258064516129
128,0.18441278386358217,0.7903225806451613
129,0.1823792834119057,0.7741935483870968
130,0.1845946479825874,0.7862903225806451
131,0.1776830428498819,0.782258064516129
132,0.1753731684395359,0.782258064516129
133,0.17561457399315836,0.7741935483870968
134,0.17747766915032304,0.7943548387096774
135,0.17594287244057114,0.7943548387096774
136,0.17282511438598533,0.7782258064516129
137,0.17003932067185393,0.7943548387096774
138,0.16515037106456207,0.782258064516129
139,0.16506370161036774,0.8024193548387096
140,0.1643545810863353,0.7983870967741935
141,0.16081153228710748,0.8064516129032258
142,0.1577127472367906,0.7903225806451613
143,0.1573751966307534,0.7983870967741935
144,0.16127253350082735,0.8064516129032258
145,0.16520228402058845,0.7983870967741935
146,0.1577021647883357,0.8024193548387096
147,0.16829937701157818,0.8064516129032258
148,0.16092276414802853,0.8024193548387096
149,0.16066220478984045,0.8024193548387096
150,0.15427520471182854,0.7983870967741935
151,0.15984019479907977,0.8145161290322581
152,0.153233821355115,0.8064516129032258
153,0.152321199346696,0.8104838709677419
154,0.15109731600975462,0.8225806451612904
155,0.14591489001434094,0.8145161290322581
156,0.14710471553826232,0.8185483870967742
157,0.1506761080828295,0.8145161290322581
158,0.14552580660286468,0.8145161290322581
159,0.15071477792444749,0.8145161290322581
160,0.1446650326118222,0.8185483870967742
161,0.13830472268914415,0.8145161290322581
162,0.14378604585882795,0.8225806451612904
163,0.1424250157601231,0.8185483870967742
164,0.141457110294828,0.8306451612903226
165,0.14170783636694909,0.8266129032258065
166,0.13900568764082857,0.8266129032258065
167,0.1319791861765075,0.8346774193548387
168,0.13490739999014187,0.8508064516129032
169,0.1302274972093429,0.8346774193548387
170,0.13471993302526908,0.8266129032258065
171,0.12793926764203048,0.8387096774193549
172,0.12724632017235254,0.8467741935483871
173,0.12709047601222892,0.8306451612903226
174,0.1252032109799274,0.8467741935483871
175,0.12803945557296917,0.842741935483871
176,0.13301494023143368,0.8346774193548387
177,0.12384898080699339,0.8548387096774194
178,0.1257768266281164,0.8629032258064516
179,0.12957503690517758,0.8669354838709677
180,0.12109116007676014,0.8467741935483871
181,0.12518033119420122,0.8588709677419355
182,0.11976111015809442,0.8588709677419355
183,0.13271341281160695,0.8185483870967742
184,0.1219286929668677,0.8387096774193549
185,0.11798625858955565,0.875
186,0.12521974657591894,0.875
187,0.1264473035026814,0.8588709677419355
188,0.123299058311275,0.8508064516129032
189,0.11863714629175766,0.8669354838709677
190,0.12385879210509067,0.8669354838709677
191,0.11736708627666156,0.8508064516129032
192,0.12141212568886962,0.8790322580645161
193,0.11699408796653898,0.8830645161290323
194,0.12062444837176112,0.8790322580645161
195,0.11625498326721014,0.875
196,0.10767333854186413,0.8790322580645161
197,0.10845775638625564,0.8790322580645161
198,0.1215358669018947,0.8669354838709677
199,0.11255640654474242,0.8669354838709677
200,0.10959021779151638,0.8790322580645161
201,0.10570526642473731,0.8709677419354839
202,0.10348467782053847,0.8830645161290323
203,0.10291245629205882,0.8709677419354839
204,0.10664046659077668,0.8588709677419355
205,0.09913079707118128,0.8790322580645161
206,0.10045037297833975,0.8548387096774194
207,0.10070742038563872,0.8790322580645161
208,0.10087529780082007,0.8588709677419355
209,0.097495255318911,0.8790322580645161
210,0.09404282399055433,0.8830645161290323
211,0.09640908901716719,0.8588709677419355
212,0.10547923229941476,0.8669354838709677
213,0.09704548942358536,0.8629032258064516
214,0.09369638199784497,0.8709677419354839
215,0.09689924407298224,0.8548387096774194
216,0.09640753554588863,0.8790322580645161
217,0.092312859655264,0.8669354838709677
218,0.09478316636467458,0.8669354838709677
219,0.0976406247394494,0.8709677419354839
220,0.0957561324764528,0.875
221,0.09198042699361796,0.875
222,0.09878365976870992,0.8709677419354839
223,0.09109094537331948,0.8709677419354839
224,0.09149772180633718,0.8548387096774194
225,0.0916395822074902,0.875
226,0.09318927430253728,0.875
227,0.09346705058625523,0.8548387096774194
228,0.0895986746181448,0.8508064516129032
229,0.09036809273319471,0.8790322580645161
230,0.09078905363587735,0.8588709677419355
231,0.09710026267557834,0.8669354838709677
232,0.09197945339429577,0.8790322580645161
233,0.08839925421567056,0.8588709677419355
234,0.09143257686793911,0.8709677419354839
235,0.08765156790553984,0.8669354838709677
236,0.0885782101389574,0.8790322580645161
237,0.08834838220863894,0.875
238,0.08806925839808288,0.8508064516129032
239,0.08810945022581472,0.8629032258064516
240,0.0857152867946913,0.8629032258064516
241,0.08572224776097363,0.8629032258064516
242,0.08514036520354026,0.8709677419354839
243,0.08709059962079818,0.8790322580645161
244,0.08677526818675327,0.8669354838709677
